study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,fraction_carbon_method,depth_interval_notes
Beers_et_al_2023,Twin_Cays,TC-DD-7,gouge auger used,72,77,0.10778839436264595,0.6589436481445115,0.31834936141967773,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-DD-7,gouge auger used,122,127,0.140040867139773,0.6333095067905637,0.30804990768432616,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-DD-7,gouge auger used,172,177,0.15632468890021173,0.6626804123711335,0.3616504669189453,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-DD-7,gouge auger used,222,227,0.3025639140004097,0.8360024638127495,NA,NA,wood
Beers_et_al_2023,Twin_Cays,TC-DD-7,gouge auger used,237,242,0.15821571336271428,0.655855855855855,0.31694725036621096,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-DD-7,gouge auger used,272,277,0.13857007033560434,0.6008705114254612,0.3330973052978516,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-DD-7,gouge auger used,348,353,0.1692466893939792,0.6560918405135195,0.3404899215698242,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-DD-7,gouge auger used,448,453,0.13048068791267672,0.5908776779543901,0.2776140594482422,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FA-1,gouge auger used,0,5,0.1534881522064578,0.6972010178117036,0.34496852874755857,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FA-1,gouge auger used,5,10,0.17922709627940941,0.6959028831562957,0.35602054595947263,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FA-1,gouge auger used,10,15,0.16693543727314278,0.6905742670220487,0.3367189407348633,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FA-1,gouge auger used,15,20,0.1645191282377228,0.6766294562477485,0.33565128326416016,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FA-1,gouge auger used,20,25,0.16556969738355756,0.7179199401421615,0.34576763153076173,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FA-1,gouge auger used,25,30,0.13636387512935133,0.6739469578783148,0.31316877365112306,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FA-1,gouge auger used,37,42,0.09097928802928987,0.6325513196480952,0.2857768440246582,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FA-1,gouge auger used,72,77,0.1623129330314698,0.6799310668964443,0.35121349334716795,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FA-1,gouge auger used,122,127,0.13783467193351998,0.5995168184352342,0.3033098602294922,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FA-1,gouge auger used,172,177,0.1305857448272602,0.6190544618479662,0.30505765914916994,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FB-2,gouge auger used,0,5,0.14781507881895015,0.6992637341891638,0.35846729278564454,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FB-2,gouge auger used,5,10,0.16935174630856265,0.7239496266577514,0.37049327850341796,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FB-2,gouge auger used,10,15,0.15811065644813074,0.7176631831420258,0.36350440979003906,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FB-2,gouge auger used,15,20,0.1883670478481717,0.7022935779816526,0.35868167877197266,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FB-2,gouge auger used,20,25,0.12848460653559066,0.6716447630426139,0.33408512115478517,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FB-2,gouge auger used,25,30,0.11041481722723284,0.6628657487091247,0.31080907821655274,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FB-2,gouge auger used,37,42,0.1004344103418027,0.606496519721579,0.27729293823242185,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FB-2,gouge auger used,72,77,0.1673556649314766,0.6841297255805053,0.34143863677978514,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FB-2,gouge auger used,122,127,0.18931256007942307,0.7153148345784421,0.3686001968383789,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FB-2,gouge auger used,172,177,0.12795932196267323,0.5643962226240687,0.28130720138549803,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FC-3,gouge auger used,0,5,0.10736816670431201,0.6720749542961618,0.3337394332885742,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FC-3,gouge auger used,5,10,0.15916122559396553,0.6909644344761289,0.34536067962646483,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FC-3,gouge auger used,10,15,0.14529371286894674,0.6623968736430739,0.3310311508178711,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FC-3,gouge auger used,15,20,0.1373093873606026,0.6688014638609336,0.3274873733520508,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FC-3,gouge auger used,20,25,0.09686247524596449,0.5977134690961035,0.28169563293457034,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FC-3,gouge auger used,25,30,0.09444616621054455,0.604855161158711,0.2870630645751953,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FC-3,gouge auger used,37,42,0.15811065644813074,0.6469898930716272,0.3096399688720703,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FC-3,gouge auger used,72,77,0.1819585760585797,0.6829991281604175,0.3562936782836914,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FC-3,gouge auger used,122,127,0.13132114322934452,0.6278278753361802,0.30894588470458983,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Twin_Cays,TC-FC-3,gouge auger used,172,177,0.13825489959185389,0.5464884845038388,0.26874580383300783,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Wachapreague,VA-1,gouge auger used,0,5,0.5730854690528594,0.12726593160156868,0.04860353946685791,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Wachapreague,VA-1,gouge auger used,5,10,0.5562763627195033,0.1673980172273685,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-1,gouge auger used,10,15,0.5675174525799351,0.1507752628764927,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-1,gouge auger used,15,20,0.5674123956653517,0.13250351335073401,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-1,gouge auger used,20,25,0.6744653916259132,0.10847975553857966,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-1,gouge auger used,25,30,0.7590362078656112,0.0954972785749602,0.037352721691131595,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Wachapreague,VA-1,gouge auger used,37,42,0.7732188913343804,0.1020839625490772,0.03570579767227173,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Wachapreague,VA-1,gouge auger used,72,77,0.8461283900553124,0.07439490445859731,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-1,gouge auger used,122,127,1.0909110010348106,0.056442545536316995,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-1,gouge auger used,172,177,1.0656973415347766,0.05557130705982082,0.019516743421554565,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Wachapreague,VA-1,gouge auger used,205,210,1.0130638273284553,0.047963206307491194,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-2,gouge auger used,0,5,1.6123084681126,0.010048381094156775,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-2,gouge auger used,5,10,1.7697887830732302,0.008517887563886974,0.007137777209281921,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Wachapreague,VA-2,gouge auger used,10,15,1.677023527496021,0.012762615354409621,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-2,gouge auger used,15,20,1.8703282503296161,0.00847812434582258,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-2,gouge auger used,20,25,1.920860626244268,0.007916155647230697,7.317172735929489e-4,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Wachapreague,VA-2,gouge auger used,25,30,1.905417259800497,0.005756252481143999,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-2,gouge auger used,37,42,1.9683463516359991,0.015843429636531653,0.006804285049438477,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Wachapreague,VA-2,gouge auger used,72,77,1.8656006891733596,0.019509125235996728,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-3,gouge auger used,0,5,1.2792780488829825,0.03514897579143263,0.023772003650665282,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Wachapreague,VA-3,gouge auger used,5,10,1.3702573369122721,0.03017751479289849,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-3,gouge auger used,10,15,1.4804620403103381,0.02188920693719466,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-3,gouge auger used,15,20,1.7358553996627673,0.017685622808354364,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-3,gouge auger used,20,25,1.84595504614625,0.016074450084603537,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-3,gouge auger used,25,30,1.980953181386016,0.01829814459372833,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-3,gouge auger used,37,42,2.0962006166840887,0.01825643928672782,0.005438107848167419,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Wachapreague,VA-3,gouge auger used,72,77,2.119733365550787,0.017315353968738185,7.215950638055802e-4,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Wachapreague,VA-3,gouge auger used,95,100,1.9194948863546826,0.018648282097649925,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-4,gouge auger used,0,5,0.5746613227716115,0.12472931038331915,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-4,gouge auger used,5,10,0.6992588234676136,0.12568027210884045,0.04604184150695801,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Wachapreague,VA-4,gouge auger used,10,15,1.2195006644849848,0.05292556905460193,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-4,gouge auger used,15,20,1.4433769494623714,0.04226840436773667,0.012717198133468628,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Wachapreague,VA-4,gouge auger used,20,25,1.4749990807519973,0.04871447902571198,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-4,gouge auger used,25,30,1.7237738544856676,0.03558409998264529,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-4,gouge auger used,37,42,1.6260709239230353,0.03123740427246969,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-4,gouge auger used,55,60,2.155452716509169,0.02108367926589605,0.001581706702709198,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Wachapreague,VA-5,gouge auger used,0,5,0.5142535968861132,0.15211378901620964,0.05678366184234619,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Wachapreague,VA-5,gouge auger used,5,10,0.5325335000236379,0.19361702127659802,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-5,gouge auger used,10,15,0.5342144106569735,0.1693699313786679,0.061724643707275394,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Wachapreague,VA-5,gouge auger used,15,20,0.5074248974381871,0.15782907049282435,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-5,gouge auger used,20,25,0.663119244850898,0.1259111994698484,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Wachapreague,VA-5,gouge auger used,25,30,0.5687781355549368,0.15438210487715262,0.06290348052978516,EA,fraction C determined by elemental analyzer
