"study_id","site_id","core_id","latitude","longitude","year","position_notes","habitat","vegetation_class","inundation_class","inundation_notes","salinity_class","position_method","core_notes"
"Wan_et_al_2017","Shuangtaizi River Estuary, Liaoning","Salt marsh 1",40.8417,121.5667,2013,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Wan_et_al_2017","Shuangtaizi River Estuary, Liaoning","Salt marsh 2",40.8533,121.5886,2013,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Wang_et_al_2017","Laizhou Bay, Shandong","Salt marsh 15",37.09,119.37,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Wang_et_al_2017","Laizhou Bay, Shandong","Salt marsh 16",37.1,119.37,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Wang_et_al_2017","Laizhou Bay, Shandong","Salt marsh 17",37.1,119.35,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ward_2020","Alta high marsh","Alta high marsh",69.9783,23.4315,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ward_2020","Alta low marsh","Alta low marsh",69.9783,23.4315,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ward_2020","Birtvarre high marsh","Birtvarre high marsh",69.4959,20.8204,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ward_2020","Birtvarre low marsh","Birtvarre low marsh",69.4959,20.8204,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ward_2020","Stabbursnes high marsh","Stabbursnes high marsh",70.1942,24.9275,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ward_2020","Stabbursnes low marsh","Stabbursnes low marsh",70.1942,24.9275,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ward_2020","Storfjord high marsh","Storfjord high marsh",69.2713,19.9266,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ward_2020","Storfjord low marsh","Storfjord low marsh",69.2713,19.9266,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ward_2020","Storslett high marsh","Storslett high marsh",69.7819,20.9953,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ward_2020","Storslett low marsh","Storslett low marsh",69.7819,20.9953,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Wollenberg_et_al_2018","Bay of Fundy, New Brunswick","A10b",45.857,-64.301,2016,"averaged from dataset","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Wollenberg_et_al_2018","Bay of Fundy, New Brunswick","A11a",45.857,-64.301,2016,"averaged from dataset","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Wollenberg_et_al_2018","Bay of Fundy, New Brunswick","A13",45.857,-64.301,2016,"averaged from dataset","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Wollenberg_et_al_2018","Bay of Fundy, New Brunswick","A2",45.857,-64.301,2016,"averaged from dataset","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Wollenberg_et_al_2018","Bay of Fundy, New Brunswick","A3",45.857,-64.301,2016,"averaged from dataset","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Wollenberg_et_al_2018","Bay of Fundy, New Brunswick","A4",45.857,-64.301,2016,"averaged from dataset","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Wollenberg_et_al_2018","Bay of Fundy, New Brunswick","A5a",45.857,-64.301,2016,"averaged from dataset","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Wollenberg_et_al_2018","Bay of Fundy, New Brunswick","A6b",45.857,-64.301,2016,"averaged from dataset","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Wollenberg_et_al_2018","Bay of Fundy, New Brunswick","A7",45.857,-64.301,2016,"averaged from dataset","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Wollenberg_et_al_2018","Bay of Fundy, New Brunswick","A9",45.857,-64.301,2016,"averaged from dataset","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Wollenberg_et_al_2018","Bay of Fundy, New Brunswick","B1",45.851,-64.294,2016,"averaged from dataset","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Wollenberg_et_al_2018","Bay of Fundy, New Brunswick","B10",45.851,-64.294,2016,"averaged from dataset","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Wollenberg_et_al_2018","Bay of Fundy, New Brunswick","B2",45.851,-64.294,2016,"averaged from dataset","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Wollenberg_et_al_2018","Bay of Fundy, New Brunswick","B3",45.851,-64.294,2016,"averaged from dataset","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Wollenberg_et_al_2018","Bay of Fundy, New Brunswick","B4",45.851,-64.294,2016,"averaged from dataset","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Wollenberg_et_al_2018","Bay of Fundy, New Brunswick","B5",45.851,-64.294,2016,"averaged from dataset","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Wollenberg_et_al_2018","Bay of Fundy, New Brunswick","B6",45.851,-64.294,2016,"averaged from dataset","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Wollenberg_et_al_2018","Bay of Fundy, New Brunswick","B7",45.851,-64.294,2016,"averaged from dataset","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Wollenberg_et_al_2018","Bay of Fundy, New Brunswick","B8",45.851,-64.294,2016,"averaged from dataset","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Wollenberg_et_al_2018","Bay of Fundy, New Brunswick","B9",45.851,-64.294,2016,"averaged from dataset","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Xia_et_al_2022","SX  Duliujian River  1","Duliujian River  1",38.8085,117.3194,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX  Duliujian River  10","Duliujian River  10",38.7496,117.4726,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX  Duliujian River  11","Duliujian River  11",38.756100000000004,117.4882,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX  Duliujian River  2","Duliujian River  2",38.7823,117.3463,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX  Duliujian River  3","Duliujian River  3",38.7776,117.3617,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX  Duliujian River  4","Duliujian River  4",38.7755,117.3698,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX  Duliujian River  5","Duliujian River  5",38.7656,117.4028,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX  Duliujian River  7","Duliujian River  7",38.7535,117.4403,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX  Duliujian River  8","Duliujian River  8",38.7511,117.4513,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX  Duliujian River  9","Duliujian River  9",38.7481,117.4605,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Beihai 2","Beihai 2",21.4667,109.4667,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Beihai 4","Beihai 4",21.4667,109.4667,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Beihai 6","Beihai 6",21.4667,109.4667,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Chongming Island 1","Chongming Island 1",31.5167,122.6167,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Chongming Island 2","Chongming Island 2",31.5167,122.6167,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Chongming Island 3","Chongming Island 3",31.5167,122.6167,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Chongming Island 4","Chongming Island 4",31.5167,122.6167,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Chongming Island 5","Chongming Island 5",31.5167,122.6167,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Chongming Island 6","Chongming Island 6",31.5167,122.6167,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Hengsha Island 1","Hengsha Island 1",31.3333,121.8333,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Hengsha Island 3","Hengsha Island 3",31.3333,121.8333,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Hengsha Island 4","Hengsha Island 4",31.3333,121.8333,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Hengsha Island 5","Hengsha Island 5",31.3333,121.8333,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Hengsha Island 6","Hengsha Island 6",31.3333,121.8333,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Jiulong River Estuary 2","Jiulong River Estuary 2",24.4167,117.9167,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Jiulong River Estuary 4","Jiulong River Estuary 4",24.4167,117.9167,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Jiulong River Estuary 6","Jiulong River Estuary 6",24.4167,117.9167,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Liao River Delta 1","Liao River Delta 1",41.0507,121.8923,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Liao River Delta 2","Liao River Delta 2",41.0507,121.8923,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Liao River Delta 3","Liao River Delta 3",41.0321,121.8884,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Liao River Delta 4","Liao River Delta 4",40.9921,121.9361,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Liao River Delta 6","Liao River Delta 6",41.0468,121.8686,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Liao River Delta 7","Liao River Delta 7",41.0499,121.832,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Minjiang River Estuary 1","Minjiang River Estuary 1",26.0167,119.6167,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Minjiang River Estuary 2","Minjiang River Estuary 2",26.0167,119.6167,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Minjiang River Estuary 3","Minjiang River Estuary 3",26.0167,119.6167,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Minjiang River Estuary 4","Minjiang River Estuary 4",26.0167,119.6167,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Minjiang River Estuary 5","Minjiang River Estuary 5",26.0167,119.6167,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Minjiang River Estuary 6","Minjiang River Estuary 6",26.0167,119.6167,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Nandagang Wetland 1","Nandagang Wetland 1",38.9256,116.0964,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Nandagang Wetland 2","Nandagang Wetland 2",38.8864,116,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Nandagang Wetland 3","Nandagang Wetland 3",38.9278,116.1489,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Yellow River Estuary 2","Yellow River Estuary 2",37.6258,118.5869,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Yellow River Estuary 3","Yellow River Estuary 3",37.7249,118.7401,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Yellow River Estuary 4","Yellow River Estuary 4",37.7959,118.8817,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Yueqing Bay 2","Yueqing Bay 2",28.35,121.1833,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Yueqing Bay 4","Yueqing Bay 4",28.35,121.1833,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Yueqing Bay 6","Yueqing Bay 6",28.35,121.1833,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Zhangjiang River Estuary 10","Zhangjiang River Estuary 10",23.9167,117.45,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Zhangjiang River Estuary 12","Zhangjiang River Estuary 12",23.9167,117.45,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Zhangjiang River Estuary 2","Zhangjiang River Estuary 2",23.9167,117.45,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Zhangjiang River Estuary 4","Zhangjiang River Estuary 4",23.9167,117.45,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Zhangjiang River Estuary 6","Zhangjiang River Estuary 6",23.9167,117.45,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Zhangjiang River Estuary 8","Zhangjiang River Estuary 8",23.9167,117.45,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Zhanjiang 2","Zhanjiang 2",20.9167,110.25,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Zhanjiang 4","Zhanjiang 4",20.9167,110.25,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Xia_et_al_2022","SX Zhanjiang 6","Zhanjiang 6",20.9167,110.25,2015,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yando_et_al_2016","FLSM1","FLSM1",29.14374,-83.03176,2013,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yando_et_al_2016","FLSM2","FLSM2",29.14304,-83.03129,2013,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yando_et_al_2016","FLSM3","FLSM3",29.14174,-83.02295,2013,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yando_et_al_2016","LASM1","LASM1",29.10628,-90.20128,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yando_et_al_2016","LASM3","LASM3",29.15157,-90.22791,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yando_et_al_2016","LASM4","LASM4",29.15094,-90.22861,2013,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yando_et_al_2016","TXSM1","TXSM1",27.8609,-97.07162,2013,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yando_et_al_2016","TXSM2","TXSM2",27.8778,-97.05217,2013,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yando_et_al_2016","TXSM3","TXSM3",27.87764,-97.05191,2013,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yang_et_al_2016","SX Dafeng Wetland 22","Dafeng Wetland 22",33.0717,120.8617,NA,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yuan_et_al_2017","Andong","TA 1",30.381,121.191,2014,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yuan_et_al_2017","Andong","TA 2",30.379,121.191,2014,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yuan_et_al_2017","Andong","TA 3",30.378,121.192,2014,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yuan_et_al_2017","Andong","TA 4",30.376,121.192,2014,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yuan_et_al_2017","Andong","TA 5",30.373,121.192,2014,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yuan_et_al_2017","Andong","TA 6",30.371,121.192,2014,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yuan_et_al_2017","Andong","TA 7",30.369,121.193,2014,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yuan_et_al_2017","Andong","TA 8",30.366,121.193,2014,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yuan_et_al_2017","Andong","TC 1",30.381,121.184,2014,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yuan_et_al_2017","Andong","TC 10",30.366,121.185,2014,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yuan_et_al_2017","Andong","TC 2",30.379,121.184,2014,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yuan_et_al_2017","Andong","TC 3",30.377,121.184,2014,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yuan_et_al_2017","Andong","TC 6",30.372,121.185,2014,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yuan_et_al_2017","Andong","TC 7",30.371,121.186,2014,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yuan_et_al_2017","Andong","TC 8",30.37,121.186,2014,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Yuan_et_al_2017","Andong","TC 9",30.367,121.186,2014,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Zanin_2003","Floripa/Ratones","MC 45",-27.4517,-48.5278,2000,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Zanin_2003","Floripa/Ratones","MC 46",-27.4517,-48.5278,2000,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Zanin_2003","Floripa/Ratones","MC 47",-27.4519,-48.5364,2000,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Zanin_2003","Floripa/Ratones","MC 48",-27.4519,-48.5364,2000,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Zanin_2003","Floripa/Ratones","MC 49",-27.4531,-48.5303,2000,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Zanin_2003","Floripa/Ratones","MC 50",-27.4531,-48.5303,2000,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm1_10_1",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm1_10_2",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm1_10_3",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm1_5_1",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm1_5_2",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm1_5_3",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm2_10_1",37.002,-7.882,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm2_10_2",37.002,-7.882,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm2_10_3",37.002,-7.882,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm2_12_1",37.002,-7.882,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm2_12_2",37.002,-7.882,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm2_12_3",37.002,-7.882,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm2_5_1",37.002,-7.882,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm2_5_2",37.002,-7.882,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm2_5_3",37.002,-7.882,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm3_10_1",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm3_10_2",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm3_10_3",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm3_15_1",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm3_15_2",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm3_15_3",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm3_20_1",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm3_20_2",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm3_20_3",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm3_25_1",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm3_25_2",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm3_25_3",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm3_5_1",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm3_5_2",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm3_5_3",36.988,-7.875,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm4_12_1",37.002,-7.881,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm4_12_2",37.002,-7.881,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm4_12_3",37.002,-7.881,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"de_los_Santos_et_al_2022","Ria Formosa","Sm4_15_1",37.002,-7.881,2017,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
