PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,DATE_COL,STATE,SITE_USE,SAMPLE_ID,PIT,LAYER,DEPTH,DEPTH_FLAG,CLAY,CLAY_FLAG,SILT,SILT_FLAG,SAND,SAND_FLAG,CACO3_2MM,CACO3_2MM_FLAG,CACO3_20MM,CACO3_20MM_FLAG,CACO3_2TO20MM,CACO3_2TO20MM_FLAG,TOT_CARBON,TOT_CARBON_FLAG,TOT_NITROGEN,TOT_NITROGEN_FLAG,TOT_SULFUR,TOT_SULFUR_FLAG,PH_H2O,PH_H2O_FLAG,PH_CACL2,PH_CACL2_FLAG,CEC,CEC_FLAG,CA,CA_FLAG,K,K_FLAG,MG,MG_FLAG,SODIUM,SODIUM_FLAG,AL,AL_FLAG,FE,FE_FLAG,MN,MN_FLAG,P,P_FLAG,SI,SI_FLAG,EC,EC_FLAG,AL_DC,AL_DC_FLAG,FE_DC,FE_DC_FLAG,MN_DC,MN_DC_FLAG,OLSEN_P,OLSEN_P_FLAG,MEHLICH_P,MEHLICH_P_FLAG,AG,AG_FLAG,AS,AS_FLAG,BA,BA_FLAG,BE,BE_FLAG,CD,CD_FLAG,CO,CO_FLAG,CR,CR_FLAG,CU,CU_FLAG,HG,HG_FLAG,MN_T,MN_T_FLAG,MO,MO_FLAG,NI,NI_FLAG,P_T,P_T_FLAG,PB,PB_FLAG,SB,SB_FLAG,SE,SE_FLAG,SN,SN_FLAG,SR,SR_FLAG,V,V_FLAG,W,W_FLAG,ZN,ZN_FLAG,BULK_DEN_DBF,BULK_DEN_DBF_FLAG
7/28/2016,5440,NWCA11-1531,1,6/28/2011,IL,NWCA_PROBABILITY,NWCA11-1531-1-11-IL-099-001-1,B,1,15,NA,15,NA,40.7,NA,44.3,NA,16,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,5,NA,0.27,NA,0.03,< MDL 0.04 %,7.5,NA,7.1,NA,15.2,NA,29.2,NA,0,< MDL 0.06 cmol(+) / kg,5.6,NA,0,NA,0.06,NA,0.28,NA,213.2,NA,144.5,NA,0.03,NA,0.29,NA,0,< MDL 0.001 %,0.6,NA,0,< MDL 0.0006 %,98.9,NA,50.1,NA,0.05,NA,4.32,NA,109.42,NA,0.52,NA,0.27,NA,5.23,NA,20.77,NA,11.7,NA,23,NA,405.36,NA,0.61,NA,11.36,NA,557.78,NA,11.97,NA,0.21,NA,365.8,NA,0.91,NA,34.35,NA,36.03,NA,0,NA,52.23,NA,1.14,"Db inconsistent with layer position, g/cc"
7/28/2016,5440,NWCA11-1531,1,6/28/2011,IL,NWCA_PROBABILITY,NWCA11-1531-1-11-IL-099-001-2,B,2,30,NA,18,NA,50.9,NA,31.1,NA,16,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,3.61,NA,0.21,NA,0,< MDL 0.04 %,7.6,NA,7.2,NA,13.8,NA,24.6,NA,0,< MDL 0.06 cmol(+) / kg,6.9,NA,0,NA,0.08,NA,0.34,NA,300.2,NA,94.3,< PQL 129 mg / kg,0.04,NA,0.23,NA,0,< MDL 0.001 %,0.7,NA,0,< MDL 0.0006 %,6.6,NA,11.5,NA,0.06,NA,5.05,NA,119.11,NA,0.61,NA,0.31,NA,5.57,NA,23.43,NA,12.22,NA,25,NA,442.04,NA,0.64,NA,12.69,NA,473.5,NA,13.3,NA,0.21,NA,409.06,NA,0.91,NA,33.51,NA,39.55,NA,-0.01,< MDL 0 mg / kg,60.22,NA,1.3,"Db inconsistent with layer position, g/cc"
7/28/2016,5440,NWCA11-1531,1,6/28/2011,IL,NWCA_PROBABILITY,NWCA11-1531-1-11-IL-099-001-3,B,3,51,NA,15.8,NA,53.4,NA,30.8,NA,17,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,3.49,NA,0.15,< PQL 0.2 %,0.02,< MDL 0.04 %,7.8,NA,7.3,NA,12,NA,26.3,NA,0,< MDL 0.06 cmol(+) / kg,6.7,NA,0,NA,0.07,NA,0.34,NA,328.9,NA,144.1,NA,0.04,NA,0.22,NA,0,< MDL 0.001 %,0.7,NA,0,< MDL 0.0006 %,4,NA,5,NA,0.05,NA,4.87,NA,115.26,NA,0.58,NA,0.36,NA,5.41,NA,21.24,NA,11.32,NA,24,NA,454.57,NA,0.63,NA,12.37,NA,422.3,NA,11.74,NA,0.2,NA,279.11,NA,0.78,NA,34.87,NA,36.1,NA,0,NA,56.36,NA,1.19,"Db inconsistent with layer position, g/cc"
7/28/2016,5440,NWCA11-1531,1,6/28/2011,IL,NWCA_PROBABILITY,NWCA11-1531-1-11-IL-099-001-4,B,4,76,NA,14.7,NA,42.5,NA,42.8,NA,15,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,3.1,NA,0.15,< PQL 0.2 %,0.02,< MDL 0.04 %,7.8,NA,7.3,NA,11.7,NA,24.3,NA,0.1,< PQL 0.3 cmol(+) / kg,6.8,NA,0.4,NA,0.07,NA,0.3,NA,292.2,NA,114.6,< PQL 129 mg / kg,0.04,NA,0.21,NA,0,< MDL 0.001 %,0.6,NA,0,< MDL 0.0006 %,2.9,NA,4.1,NA,0.04,NA,4.19,NA,107.37,NA,0.52,NA,0.21,NA,4.86,NA,19.5,NA,9.37,NA,10,NA,400.65,NA,0.62,NA,10.89,NA,371.52,NA,10.1,NA,0.17,NA,306.42,NA,0.67,NA,30.97,NA,33.39,NA,0,NA,47.65,NA,1.41,"Db inconsistent with layer position, g/cc"
7/28/2016,5440,NWCA11-1531,1,6/28/2011,IL,NWCA_PROBABILITY,NWCA11-1531-1-11-IL-099-001-5,B,5,90,NA,10.2,NA,24.4,NA,65.4,NA,14,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,2.58,NA,0.09,< PQL 0.2 %,0,< MDL 0.04 %,8,NA,7.5,NA,6.7,NA,24.3,NA,0.1,< PQL 0.3 cmol(+) / kg,4.8,NA,0,NA,0.04,NA,0.21,NA,202,NA,70.1,< PQL 129 mg / kg,0.02,NA,0.21,NA,0,< MDL 0.001 %,0.4,NA,0,< MDL 0.0006 %,4.4,NA,7,NA,0.03,NA,3.33,NA,76,NA,0.37,NA,0.2,NA,3.76,NA,14.48,NA,7.77,NA,-10,< MDL 1.3 ug / kg,341.03,NA,0.55,NA,9.74,NA,296,NA,7.44,NA,0.15,NA,170.06,NA,0.47,NA,28.01,NA,26.06,NA,-0.01,< MDL 0 mg / kg,36.8,NA,NA,NA
7/28/2016,5440,NWCA11-1531,1,6/28/2011,IL,NWCA_PROBABILITY,NWCA11-1531-1-11-IL-099-001-6,B,6,115,FOUND REDOX FEATURES WHEN COLLECTING SOIL CHEMISTRY SAMPLES-IRON CONCENTRATIONS,4.3,NA,13.1,NA,82.6,NA,15,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,2.34,NA,0.03,< MDL 0.04 %,0,< MDL 0.04 %,8,NA,7.6,NA,3.5,NA,19.5,NA,0.1,< PQL 0.3 cmol(+) / kg,3.3,NA,0,NA,0.02,NA,0.18,NA,99.3,NA,0,< MDL 26 mg / kg,0.01,NA,0.18,NA,0,< MDL 0.001 %,0.3,NA,0,< MDL 0.0006 %,3.5,NA,8.7,NA,0.02,NA,2.39,NA,50.2,NA,0.24,NA,0.09,NA,2.71,NA,10.1,NA,4.24,NA,-17,< MDL 1.3 ug / kg,212.88,NA,0.42,NA,7.98,NA,219.41,NA,4.78,NA,0.11,NA,68.72,NA,0.37,NA,25.37,NA,17.95,NA,-0.01,< MDL 0 mg / kg,24.16,NA,NA,NA
7/28/2016,5441,NWCA11-1532,1,7/6/2011,IL,NWCA_PROBABILITY,NWCA11-1532-1-11-IL-097-004-1,C,1,25,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,0,< MDL 0.5 %,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,30.32,NA,2.7,NA,0.35,NA,6.5,NA,6.3,NA,121.5,NA,95.4,NA,0.2,< PQL 0.3 cmol(+) / kg,26.1,NA,2.3,NA,0.45,NA,1.12,NA,282.4,NA,714.7,NA,0.03,NA,0.84,NA,0.2,NA,1.1,NA,0,< MDL 0.0006 %,7.8,NA,8.2,NA,0.07,NA,12.3,NA,151.61,NA,0.99,NA,1.21,NA,6,NA,30.65,NA,42.76,NA,118,NA,346.16,NA,2.35,NA,21.68,NA,1819.26,NA,90.01,NA,0.88,NA,2943.94,NA,1.99,NA,42.22,NA,68.17,NA,0.04,NA,89.33,NA,0.69,NA
7/28/2016,5441,NWCA11-1532,1,7/6/2011,IL,NWCA_PROBABILITY,NWCA11-1532-1-11-IL-097-004-2,C,2,84,FOR THE SOIL TEXTURE MARKED AS UNSPECIFIED IT'S COMPRESSED ORGANIC MATTER THAT IS TOO DIFFICULT FOR US TO DETERMINE.,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,0,< MDL 0.5 %,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,41.22,NA,3.43,NA,0.24,NA,6.5,NA,6.3,NA,154.1,NA,116.9,NA,0.1,< PQL 0.3 cmol(+) / kg,34.3,NA,2.5,NA,0.37,NA,0.6,NA,153.8,NA,260.4,NA,0.01,NA,0.65,NA,0.2,NA,0.5,NA,0,< MDL 0.0006 %,6.9,NA,5.6,NA,0.04,NA,7.71,NA,119.37,NA,0.61,NA,0.41,NA,3.24,NA,19.05,NA,29.23,NA,-6,< MDL 1.3 ug / kg,214.3,NA,4.74,NA,15.52,NA,1114.07,NA,15.93,NA,0.67,NA,2374.41,NA,0.79,NA,43.46,NA,49.11,NA,0.01,NA,24.42,NA,0.8,NA
7/28/2016,5442,NWCA11-1535,1,7/7/2011,IL,NWCA_PROBABILITY,NWCA11-1535-1-11-IL-097-005-1,D,1,17,NA,38.8,NA,40.8,NA,20.4,NA,1,< PQL 2.5 %,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,8.13,NA,0.74,NA,0.05,< PQL 0.2 %,6.9,NA,6.6,NA,46,NA,37.5,NA,0.3,NA,13.1,NA,0.4,NA,0.18,NA,0.71,NA,720.2,NA,431.5,NA,0.06,NA,0.52,NA,0.1,NA,1.8,NA,0.1,NA,23,NA,23.8,NA,0.18,NA,5.84,NA,186.04,NA,1.12,NA,0.65,NA,10.12,NA,37.82,NA,25.86,NA,48,NA,835.52,NA,1.96,NA,20.79,NA,1029.37,NA,37.53,NA,0.3,NA,1071.87,NA,1.84,NA,51.29,NA,55.14,NA,0.07,NA,121.04,NA,0.23,NA
7/28/2016,5442,NWCA11-1535,1,7/7/2011,IL,NWCA_PROBABILITY,NWCA11-1535-1-11-IL-097-005-2,D,2,34,NA,35.1,NA,43.7,NA,21.2,NA,0,< MDL 0.5 %,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,5.78,NA,0.49,NA,0.01,< MDL 0.04 %,7.1,NA,6.7,NA,46.2,NA,38.6,NA,0.2,< PQL 0.3 cmol(+) / kg,14.2,NA,0.7,NA,0.2,NA,0.99,NA,980.6,NA,437.6,NA,0.09,NA,0.39,NA,0.1,NA,1.8,NA,0.1,NA,5.9,NA,3.7,NA,0.07,NA,5.78,NA,190.45,NA,1.12,NA,0.48,NA,11.51,NA,36.42,NA,23.55,NA,28,NA,1123.24,NA,2.33,NA,19.99,NA,942.1,NA,24.24,NA,0.21,NA,1127.42,NA,1.34,NA,60.91,NA,53.14,NA,0.03,NA,109.08,NA,0.2,NA
7/28/2016,5442,NWCA11-1535,1,7/7/2011,IL,NWCA_PROBABILITY,NWCA11-1535-1-11-IL-097-005-3,D,3,48,NA,35.3,NA,42.4,NA,22.3,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,4.58,NA,0.36,NA,0.03,< MDL 0.04 %,6.9,NA,6.5,NA,42.8,NA,36.8,NA,0.1,< PQL 0.3 cmol(+) / kg,14.8,NA,0.8,NA,0.25,NA,1.28,NA,2101.6,NA,368.5,NA,0.09,NA,0.37,NA,0.2,NA,2.3,NA,0.1,NA,3.8,NA,2.1,NA,0.05,NA,4.7,NA,240.75,NA,1.13,NA,0.4,NA,15.78,NA,38.53,NA,22.54,NA,-2,< MDL 1.3 ug / kg,1642.23,NA,2.83,NA,21.55,NA,870.97,NA,16.34,NA,0.12,NA,844.2,NA,1.23,NA,73.37,NA,57.06,NA,0,NA,95.72,NA,1.55,NA
7/28/2016,5442,NWCA11-1535,1,7/7/2011,IL,NWCA_PROBABILITY,NWCA11-1535-1-11-IL-097-005-4,D,4,60,NA,32.4,NA,44.5,NA,23.1,NA,0,< MDL 0.5 %,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,3.14,NA,0.24,NA,0,< MDL 0.04 %,6.9,NA,6.5,NA,36.5,NA,29.8,NA,0.1,< PQL 0.3 cmol(+) / kg,12.7,NA,0.7,NA,0.24,NA,0.88,NA,1422.8,NA,262.8,NA,0.07,NA,0.34,NA,0.2,NA,2.3,NA,0.2,NA,3,NA,1.1,NA,0.06,NA,4.86,NA,221.28,NA,1.18,NA,0.48,NA,16.18,NA,37.1,NA,20.1,NA,0,< MDL 1.3 ug / kg,1725.81,NA,2.58,NA,21.97,NA,685.93,NA,15.84,NA,0.13,NA,696.61,NA,1.12,NA,66.84,NA,56.07,NA,0,NA,94.54,NA,1.58,NA
7/28/2016,5442,NWCA11-1535,1,7/7/2011,IL,NWCA_PROBABILITY,NWCA11-1535-1-11-IL-097-005-5,D,5,102,NA,29.3,NA,36.6,NA,34.1,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,1.41,NA,0.07,< PQL 0.2 %,0.01,< MDL 0.04 %,6.3,NA,5.9,NA,23.4,NA,20.1,NA,0.1,< PQL 0.3 cmol(+) / kg,9.5,NA,0.5,NA,0.14,NA,0.59,NA,1860.6,NA,108.3,< PQL 129 mg / kg,0.05,NA,0.34,NA,0.1,NA,2.5,NA,0.2,NA,7.8,NA,7.2,NA,0.04,NA,4.5,NA,248.15,NA,1.06,NA,0.36,NA,13.21,NA,34.55,NA,16.04,NA,10,NA,1454.27,NA,1.34,NA,20.52,NA,450.79,NA,13.98,NA,0.12,NA,404.98,NA,1.04,NA,58.91,NA,51.96,NA,0,NA,83.74,NA,NA,NA
7/28/2016,5442,NWCA11-1535,1,7/7/2011,IL,NWCA_PROBABILITY,NWCA11-1535-1-11-IL-097-005-6,D,6,125,NA,25,NA,27.4,NA,47.6,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,1.47,NA,0.11,< PQL 0.2 %,0.12,< PQL 0.2 %,5.3,NA,5,NA,19,NA,12.8,NA,0.2,< PQL 0.3 cmol(+) / kg,7.1,NA,0.7,NA,0.1,NA,0.57,NA,576,NA,98.1,< PQL 129 mg / kg,0.03,NA,0.74,NA,0.1,NA,1.2,NA,0,< MDL 0.0006 %,12.3,NA,21.9,NA,0.04,NA,2.87,NA,168.85,NA,0.66,NA,0.16,NA,6.55,NA,32.29,NA,13.81,NA,4,< PQL 6.5 ug / kg,221.43,NA,1.1,NA,16.81,NA,381.19,NA,12.27,NA,0.08,NA,583.63,NA,0.89,NA,43.09,NA,50.42,NA,-0.01,< MDL 0 mg / kg,84.16,NA,NA,NA
7/28/2016,5443,NWCA11-1570,1,7/7/2011,KS,NWCA_PROBABILITY,NWCA11-1570-1-11-KS-115-001-1,B,1,29,NA,32.9,NA,57.7,NA,9.4,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,1.69,NA,0.18,< PQL 0.2 %,0,< MDL 0.04 %,6,NA,5.6,NA,25.4,NA,16.9,NA,0.4,NA,5.4,NA,1.6,NA,0.12,NA,0.43,NA,656.4,NA,191.8,NA,0.04,NA,0.34,NA,0,< MDL 0.001 %,0.6,NA,0.1,NA,6.4,NA,42.7,NA,0.08,NA,6.28,NA,246.74,NA,1.14,NA,0.26,NA,7.29,NA,30.99,NA,13.97,NA,-7,< MDL 1.3 ug / kg,637.78,NA,0.49,NA,15.57,NA,400.56,NA,15.43,NA,0.3,NA,522.99,NA,1.28,NA,56.07,NA,58.83,NA,-0.02,< MDL 0 mg / kg,58.85,NA,1.52,NA
7/28/2016,5443,NWCA11-1570,1,7/7/2011,KS,NWCA_PROBABILITY,NWCA11-1570-1-11-KS-115-001-2,B,2,55,NA,21,NA,67.2,NA,11.8,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,1.02,NA,0.09,< PQL 0.2 %,0,< MDL 0.04 %,5.8,NA,5.2,NA,15.8,NA,11.2,NA,0.2,< PQL 0.3 cmol(+) / kg,3.1,NA,0.5,NA,0.07,NA,0.43,NA,675.9,NA,0,< MDL 26 mg / kg,0.04,NA,0.18,NA,0,< MDL 0.001 %,0.5,NA,0.1,NA,9.6,NA,11.1,NA,0.04,NA,4.85,NA,194.84,NA,0.8,NA,0.19,NA,5.83,NA,22.38,NA,9.84,NA,-10,< MDL 1.3 ug / kg,705.95,NA,0.36,NA,9.83,NA,178.65,NA,11.44,NA,0.24,NA,336.64,NA,0.89,NA,41.78,NA,42.66,NA,-0.02,< MDL 0 mg / kg,34.06,NA,1.59,NA
7/28/2016,5443,NWCA11-1570,1,7/7/2011,KS,NWCA_PROBABILITY,NWCA11-1570-1-11-KS-115-001-3,B,3,108,NA,23,NA,37.4,NA,39.6,NA,0,< MDL 0.5 %,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,0.64,NA,0.04,< PQL 0.2 %,0,< MDL 0.04 %,6.1,NA,5.6,NA,16.2,NA,9.6,NA,0.2,< PQL 0.3 cmol(+) / kg,3.1,NA,0.4,NA,0.11,NA,0.36,NA,1122.5,NA,0,< MDL 26 mg / kg,0.04,NA,0.17,NA,0,< MDL 0.001 %,0.8,NA,0.1,NA,2.6,NA,2.1,NA,0.04,NA,4.65,NA,368.19,NA,0.92,NA,0.1,NA,9.48,NA,23.03,NA,8.84,NA,-21,< MDL 1.3 ug / kg,1274.77,NA,0.48,NA,13.35,NA,115.61,NA,11.49,NA,0.2,NA,634.08,NA,0.85,NA,37.2,NA,42.85,NA,-0.02,< MDL 0 mg / kg,29.96,NA,NA,NA
7/28/2016,5443,NWCA11-1570,1,7/7/2011,KS,NWCA_PROBABILITY,NWCA11-1570-1-11-KS-115-001-4,B,4,125,VERY FINE SANDY CLAY,20.3,NA,23.1,NA,56.6,NA,0,< MDL 0.5 %,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,0.25,NA,0.03,< MDL 0.04 %,0.01,< MDL 0.04 %,6,NA,5.4,NA,12.3,NA,8.4,NA,0.2,< PQL 0.3 cmol(+) / kg,2.5,NA,0.3,NA,0.07,NA,0.18,NA,183.2,NA,0,< MDL 26 mg / kg,0.03,NA,0.14,NA,0.1,NA,1.5,NA,0,< MDL 0.0006 %,2.2,NA,2.9,NA,0.04,NA,5.26,NA,196.86,NA,0.7,NA,0.04,NA,6.23,NA,18.5,NA,6.46,NA,-25,< MDL 1.3 ug / kg,263.87,NA,0.68,NA,11.14,NA,105.71,NA,8.67,NA,0.18,NA,421.02,NA,0.67,NA,25.87,NA,35.65,NA,-0.02,< MDL 0 mg / kg,27.65,NA,NA,NA
7/28/2016,5444,NWCA11-1582,1,8/10/2011,KY,NWCA_PROBABILITY,NWCA11-1582-1-11-KY-039-001-2,A,2,20,NA,12.2,NA,62.3,NA,25.5,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,0.98,NA,0.15,< PQL 0.2 %,0,< MDL 0.04 %,5.3,NA,4.6,NA,2.7,NA,1.4,NA,0,< MDL 0.06 cmol(+) / kg,0.2,NA,0,NA,0.08,NA,0.43,NA,615.5,NA,414.5,NA,0.01,NA,0.07,NA,0,< MDL 0.001 %,0.6,NA,0.1,NA,18.4,NA,17.8,NA,0.06,NA,4.11,NA,155.9,NA,0.85,NA,0.14,NA,6.27,NA,16.08,NA,8.26,NA,22,NA,589.55,NA,0.49,NA,13.14,NA,322.91,NA,11.72,NA,0.18,NA,278.15,NA,0.63,NA,19.88,NA,26.82,NA,0,NA,35.47,NA,1.15,NA
7/28/2016,5444,NWCA11-1582,1,8/10/2011,KY,NWCA_PROBABILITY,NWCA11-1582-1-11-KY-039-001-4,A,4,34,SUSPECT LAYERS 4 MAY BE SAME 5,15.4,NA,67.7,NA,16.9,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,0.32,NA,0.08,< PQL 0.2 %,0,< MDL 0.04 %,5.5,NA,4.7,NA,5.5,NA,2.8,NA,0.1,< PQL 0.3 cmol(+) / kg,0.7,NA,0,NA,0.09,NA,0.43,NA,365.2,NA,429.2,NA,0.01,NA,0.05,NA,0,< MDL 0.001 %,0.8,NA,0,< MDL 0.0006 %,12.4,NA,29.9,NA,0.04,NA,5.3,NA,139.29,NA,0.8,NA,0.09,NA,6.97,NA,17.65,NA,9.84,NA,12,NA,418.57,NA,0.46,NA,13.73,NA,350.29,NA,9.47,NA,0.21,NA,254.34,NA,0.64,NA,20.76,NA,33.12,NA,0,NA,36.52,NA,1.01,NA
7/28/2016,5444,NWCA11-1582,1,8/10/2011,KY,NWCA_PROBABILITY,NWCA11-1582-1-11-KY-039-001-6,A,6,102,NA,16.8,NA,45.2,NA,38,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,0.15,< PQL 0.2 %,0.03,< MDL 0.04 %,0,< MDL 0.04 %,5,NA,4.2,NA,6.3,NA,2.8,NA,0.2,< PQL 0.3 cmol(+) / kg,1.3,NA,0,NA,0.08,NA,0.41,NA,87.6,NA,407.2,NA,0.01,NA,0.04,NA,0.1,NA,0.9,NA,0,< MDL 0.0006 %,15.6,NA,28.6,NA,0.04,NA,5.53,NA,93.59,NA,0.6,NA,0.06,NA,4.61,NA,19.27,NA,11.01,NA,17,NA,142.74,NA,0.48,NA,12.43,NA,326.92,NA,9.93,NA,0.25,NA,148.4,NA,0.67,NA,18.81,NA,35.95,NA,0,NA,32.51,NA,1.23,NA
7/28/2016,5444,NWCA11-1582,1,8/10/2011,KY,NWCA_PROBABILITY,NWCA11-1582-1-11-KY-039-001-7,A,7,120,NA,11.6,NA,37.6,NA,50.8,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,0.12,< PQL 0.2 %,0.01,< MDL 0.04 %,0,< MDL 0.04 %,5.3,NA,4.5,NA,4.9,NA,2.5,NA,0.2,< PQL 0.3 cmol(+) / kg,1.1,NA,0,NA,0.06,NA,0.37,NA,108.6,NA,408.6,NA,0.01,NA,0.04,NA,0.1,NA,0.7,NA,0,< MDL 0.0006 %,13.5,NA,23.8,NA,0.03,NA,4.65,NA,76.15,NA,0.5,NA,0.04,NA,4.22,NA,15.53,NA,8.9,NA,17,NA,170.05,NA,0.47,NA,10.03,NA,312.16,NA,8.19,NA,0.19,NA,156.33,NA,0.49,NA,16.23,NA,28.57,NA,0.01,NA,26.65,NA,NA,NA
7/28/2016,5445,NWCA11-1583,1,7/13/2011,KY,NWCA_PROBABILITY,NWCA11-1583-1-11-KY-039-002-2,B,2,30,NA,37.6,NA,60.9,NA,1.5,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,1.29,NA,0.14,< PQL 0.2 %,0.02,< MDL 0.04 %,6.4,NA,5.9,NA,19.4,NA,15.5,NA,0.3,NA,4.9,NA,0,NA,0.15,NA,0.83,NA,1183.8,NA,560.2,NA,0.06,NA,0.13,NA,0.2,NA,2.3,NA,0.1,NA,20.4,NA,20.9,NA,0.14,NA,12.57,NA,236.01,NA,1.84,NA,0.55,NA,15.1,NA,38.32,NA,25.94,NA,88,NA,1053.63,NA,1.62,NA,32.08,NA,845.17,NA,31.92,NA,0.41,NA,650.55,NA,3.44,NA,46.1,NA,62.01,NA,0.01,NA,128.38,NA,1.26,NA
7/28/2016,5445,NWCA11-1583,1,7/13/2011,KY,NWCA_PROBABILITY,NWCA11-1583-1-11-KY-039-002-4,B,4,120,SEPTIC ODOR BELOW WATER LINE,39.5,NA,59.7,NA,0.8,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,1.03,NA,0.09,< PQL 0.2 %,0.02,< MDL 0.04 %,6.4,NA,5.9,NA,18.4,NA,15.3,NA,0.2,< PQL 0.3 cmol(+) / kg,4.7,NA,0,NA,0.16,NA,0.71,NA,1008.4,NA,498.5,NA,0.05,NA,0.1,NA,0.2,NA,2.2,NA,0.1,NA,18.3,NA,19.6,NA,0.09,NA,11.8,NA,220.78,NA,1.74,NA,0.39,NA,14.18,NA,34.39,NA,24.36,NA,66,NA,996.17,NA,1.47,NA,29.61,NA,804.46,NA,25.5,NA,0.28,NA,489.68,NA,1.92,NA,40.41,NA,56.78,NA,0,NA,111.93,NA,0.9,NA
7/28/2016,5446,NWCA11-1586,1,7/14/2011,KY,NWCA_PROBABILITY,NWCA11-1586-1-11-KY-039-003-2,A,2,54,NA,40.6,NA,57.3,NA,2.1,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,1.06,NA,0.15,< PQL 0.2 %,0.01,< MDL 0.04 %,6,NA,5.5,NA,20,NA,15.3,NA,0.3,NA,4.2,NA,0,NA,0.13,NA,0.85,NA,1632.4,NA,819.4,NA,0.04,NA,0.09,NA,0.2,NA,2.3,NA,0.2,NA,29.8,NA,33.1,NA,0.12,NA,13.92,NA,238.67,NA,1.75,NA,0.49,NA,15.38,NA,35.66,NA,26.98,NA,69,NA,1401.96,NA,1.64,NA,31.3,NA,867.66,NA,31.59,NA,0.37,NA,643.92,NA,2.63,NA,42.57,NA,59.47,NA,0,NA,124.96,NA,1.5,NA
7/28/2016,5446,NWCA11-1586,1,7/14/2011,KY,NWCA_PROBABILITY,NWCA11-1586-1-11-KY-039-003-3,A,3,86,NA,29,NA,54.8,NA,16.2,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,0.67,NA,0.09,< PQL 0.2 %,0.01,< MDL 0.04 %,6.3,NA,5.7,NA,17.1,NA,14.1,NA,0.3,NA,4,NA,0,NA,0.09,NA,0.57,NA,772.5,NA,568.9,NA,0.04,NA,0.07,NA,0.1,NA,1.5,NA,0.1,NA,17.5,NA,22.1,NA,0.08,NA,9.11,NA,221.38,NA,1.35,NA,0.36,NA,10.06,NA,33.4,NA,16.57,NA,37,NA,752.17,NA,0.95,NA,24.53,NA,593.35,NA,16.15,NA,0.3,NA,410.66,NA,1.42,NA,45.64,NA,58.51,NA,0,NA,77.83,NA,NA,NA
