study_id,site_id,core_id,year,core_notes,latitude,longitude,position_method,salinity_class,salinity_method,vegetation_class,vegetation_method,inundation_class,inundation_method,month,day,position_accuracy,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_notes,vegetation_notes,habitat,inundation_notes,core_length_flag
Krause-Jensen_et_al_2011,Little_Belt_area,Krause-Jensen_et_al_2011_36,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krause-Jensen_et_al_2011,Little_Belt_area,Krause-Jensen_et_al_2011_37,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krause-Jensen_et_al_2011,Little_Belt_area,Krause-Jensen_et_al_2011_38,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krause-Jensen_et_al_2011,Little_Belt_area,Krause-Jensen_et_al_2011_39,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_4,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krause-Jensen_et_al_2011,Little_Belt_area,Krause-Jensen_et_al_2011_40,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krause-Jensen_et_al_2011,Little_Belt_area,Krause-Jensen_et_al_2011_41,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krause-Jensen_et_al_2011,Little_Belt_area,Krause-Jensen_et_al_2011_42,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_5,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_6,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_7,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_8,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krause-Jensen_et_al_2011,Limfjorden,Krause-Jensen_et_al_2011_9,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kristensen_et_al_2000,Phuket,Kristensen_et_al_2000_1,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kristensen_et_al_2000,Phuket,Kristensen_et_al_2000_2,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Larned_2003,Yaquina_Bay_Oregon,Larned_2003_1,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Larned_2003,Yaquina_Bay_Oregon,Larned_2003_2,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Larned_2003,Yaquina_Bay_Oregon,Larned_2003_3,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Larned_2003,Yaquina_Bay_Oregon,Larned_2003_4,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Larned_2003,Yaquina_Bay_Oregon,Larned_2003_5,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Larned_2003,Yaquina_Bay_Oregon,Larned_2003_6,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leduc_and_Probert_2011,Papanui_Inlet,Leduc_and_Probert_2011_1,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leduc_and_Probert_2011,Papanui_Inlet,Leduc_and_Probert_2011_2,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leduc_and_Probert_2011,Papanui_Inlet,Leduc_and_Probert_2011_3,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leduc_and_Probert_2011,Papanui_Inlet,Leduc_and_Probert_2011_4,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leduc_and_Probert_2011,Papanui_Inlet,Leduc_and_Probert_2011_5,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lee_et_al_2005,Seungbong_Island,Lee_et_al_2005_1,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lee_et_al_2005,Seungbong_Island,Lee_et_al_2005_2,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lee_et_al_2005,Seungbong_Island,Lee_et_al_2005_3,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_1,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,St_Joseph_Bay,Lewis_et_al_2007_10,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,St_Joseph_Bay,Lewis_et_al_2007_11,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Ohio_Key,Lewis_et_al_2007_12,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Little_Duck_Key,Lewis_et_al_2007_13,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_14,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_15,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_16,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_17,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_18,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_19,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_2,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Little_Sabine_Bay,Lewis_et_al_2007_20,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Choctwhatchee_Bay,Lewis_et_al_2007_21,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Bonito_Bay,Lewis_et_al_2007_22,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,St_Joseph_Bay,Lewis_et_al_2007_23,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,St_Joseph_Bay,Lewis_et_al_2007_24,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Ohio_Key,Lewis_et_al_2007_25,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Little_Duck_Key,Lewis_et_al_2007_26,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_3,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_4,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_5,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_6,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Little_Sabine_Bay,Lewis_et_al_2007_7,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Choctwhatchee_Bay,Lewis_et_al_2007_8,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis_et_al_2007,Bonito_Bay,Lewis_et_al_2007_9,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lillebo_et_al_2006,Mondego_Estuary._Portugal,Lillebo_et_al_2006_1,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lillebo_et_al_2006,Mondego_Estuary._Portugal,Lillebo_et_al_2006_2,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lillebo_et_al_2006,Mondego_Estuary._Portugal,Lillebo_et_al_2006_3,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Hastings_River,Maher_and_Eyre_2010_1,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Camden_Haven,Maher_and_Eyre_2010_10,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Camden_Haven,Maher_and_Eyre_2010_11,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Camden_Haven,Maher_and_Eyre_2010_12,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Camden_Haven,Maher_and_Eyre_2010_13,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Camden_Haven,Maher_and_Eyre_2010_14,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Camden_Haven,Maher_and_Eyre_2010_15,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Camden_Haven,Maher_and_Eyre_2010_16,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Camden_Haven,Maher_and_Eyre_2010_17,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Wallis_Lake,Maher_and_Eyre_2010_18,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Wallis_Lake,Maher_and_Eyre_2010_19,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Hastings_River,Maher_and_Eyre_2010_2,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Wallis_Lake,Maher_and_Eyre_2010_20,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Wallis_Lake,Maher_and_Eyre_2010_21,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Wallis_Lake,Maher_and_Eyre_2010_22,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Wallis_Lake,Maher_and_Eyre_2010_23,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Wallis_Lake,Maher_and_Eyre_2010_24,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Hastings_River,Maher_and_Eyre_2010_3,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Hastings_River,Maher_and_Eyre_2010_4,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Hastings_River,Maher_and_Eyre_2010_5,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Hastings_River,Maher_and_Eyre_2010_6,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Camden_Haven,Maher_and_Eyre_2010_7,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Camden_Haven,Maher_and_Eyre_2010_8,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maher_and_Eyre_2010,Camden_Haven,Maher_and_Eyre_2010_9,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marba_unpublished,Bolinao,Marba_unpublished_1,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marba_unpublished,Bolinao,Marba_unpublished_2,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marba_unpublished,Bolinao,Marba_unpublished_3,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marba_unpublished,Nefyn,Marba_unpublished_4,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marba_unpublished,Anglesey,Marba_unpublished_5,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marba_unpublished,Anglesey,Marba_unpublished_6,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marba_unpublished,Anglesey,Marba_unpublished_7,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Portlligat_III,Mateo_and_Serrano_unpublished_1,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Cádiz_Bay,Mateo_and_Serrano_unpublished_10,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Cádiz_Bay,Mateo_and_Serrano_unpublished_11,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Cádiz_Bay,Mateo_and_Serrano_unpublished_12,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Cádiz_Bay,Mateo_and_Serrano_unpublished_13,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Cádiz_Bay,Mateo_and_Serrano_unpublished_14,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_15,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_16,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_17,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_18,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_19,NA,NA,32.567032,-117.130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
