study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,habitat1,habitat,habitat_assignment_method,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,country,admin_division
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_5,NA,NA,NA,NA,29.53,34.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,5,International Waters,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_6,NA,NA,NA,NA,29.53,34.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,5,International Waters,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_7,NA,NA,NA,NA,29.53,34.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,5,International Waters,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_8,NA,NA,NA,NA,29.46,34.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,5,International Waters,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_9,NA,NA,NA,NA,29.46,34.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,5,International Waters,NA
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_1,NA,NA,NA,NA,-4.14,119.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,20,International Waters,NA
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_2,NA,NA,NA,NA,-4.14,119.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,20,International Waters,NA
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_3,NA,NA,NA,NA,-4.14,119.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,20,International Waters,NA
Amon_and_Herndl_1991,Ischia_Italy,Amon_and_Herndl_1991_1,NA,NA,NA,NA,40.7543,13.8913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,0.5,International Waters,NA
Amon_and_Herndl_1991,Ischia_Italy,Amon_and_Herndl_1991_2,NA,NA,NA,NA,40.7543,13.8913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,0.5,International Waters,NA
Amon_and_Herndl_1991,Ischia_Italy,Amon_and_Herndl_1991_3,NA,NA,NA,NA,40.7543,13.8913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,0.5,International Waters,NA
Amon_and_Herndl_1991,Ischia_Italy,Amon_and_Herndl_1991_4,NA,NA,NA,NA,40.7543,13.8913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,0.5,International Waters,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_1,NA,NA,NA,NA,37.39,23.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_2,NA,NA,NA,NA,37.39,23.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,6,International Waters,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_3,NA,NA,NA,NA,37.39,23.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,8,International Waters,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_4,NA,NA,NA,NA,37.39,23.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_5,NA,NA,NA,NA,37.39,23.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_6,NA,NA,NA,NA,37.39,23.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_7,NA,NA,NA,NA,37.39,23.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Apostolaki_unpublished,Psaromoura_Crete,Apostolaki_unpublished_8,NA,NA,NA,NA,35.24,25.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,Greece,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_1,NA,NA,NA,NA,40.6,0.716666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,C2,NA,NA,10,International Waters,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_10,NA,NA,NA,NA,40.6,0.716666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,C2,NA,NA,10,International Waters,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_11,NA,NA,NA,NA,40.6,0.716666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,C2,NA,NA,10,International Waters,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_12,NA,NA,NA,NA,40.6,0.716666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,C2,NA,NA,10,International Waters,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_2,NA,NA,NA,NA,40.6,0.716666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,C2,NA,NA,10,International Waters,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_3,NA,NA,NA,NA,40.6,0.716666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,C2,NA,NA,10,International Waters,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_4,NA,NA,NA,NA,40.6,0.716666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,C2,NA,NA,10,International Waters,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_5,NA,NA,NA,NA,40.6,0.716666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,C2,NA,NA,10,International Waters,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_6,NA,NA,NA,NA,40.6,0.716666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,C2,NA,NA,10,International Waters,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_7,NA,NA,NA,NA,40.6,0.716666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,C2,NA,NA,10,International Waters,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_8,NA,NA,NA,NA,40.6,0.716666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,C2,NA,NA,10,International Waters,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_9,NA,NA,NA,NA,40.6,0.716666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,C2,NA,NA,10,International Waters,NA
Borg_et_al_2010,Ramla_Bay,Borg_et_al_2010_1,NA,NA,NA,NA,36.03,14.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_10,NA,NA,NA,NA,35.58,14.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_11,NA,NA,NA,NA,35.58,14.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_12,NA,NA,NA,NA,35.58,14.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,White_Rocks,Borg_et_al_2010_13,NA,NA,NA,NA,35.56,14.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,White_Rocks,Borg_et_al_2010_14,NA,NA,NA,NA,35.56,14.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,White_Rocks,Borg_et_al_2010_15,NA,NA,NA,NA,35.56,14.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,White_Rocks,Borg_et_al_2010_16,NA,NA,NA,NA,35.56,14.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,White_Rocks,Borg_et_al_2010_17,NA,NA,NA,NA,35.56,14.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,White_Rocks,Borg_et_al_2010_18,NA,NA,NA,NA,35.56,14.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,Thomas_Bay,Borg_et_al_2010_19,NA,NA,NA,NA,35.51,14.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,Ramla_Bay,Borg_et_al_2010_2,NA,NA,NA,NA,36.03,14.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,Thomas_Bay,Borg_et_al_2010_20,NA,NA,NA,NA,35.51,14.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,Thomas_Bay,Borg_et_al_2010_21,NA,NA,NA,NA,35.51,14.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,Thomas_Bay,Borg_et_al_2010_22,NA,NA,NA,NA,35.51,14.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,Thomas_Bay,Borg_et_al_2010_23,NA,NA,NA,NA,35.51,14.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,Thomas_Bay,Borg_et_al_2010_24,NA,NA,NA,NA,35.51,14.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,Ramla_Bay,Borg_et_al_2010_3,NA,NA,NA,NA,36.03,14.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,Ramla_Bay,Borg_et_al_2010_4,NA,NA,NA,NA,36.03,14.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,Ramla_Bay,Borg_et_al_2010_5,NA,NA,NA,NA,36.03,14.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,Ramla_Bay,Borg_et_al_2010_6,NA,NA,NA,NA,36.03,14.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_7,NA,NA,NA,NA,35.58,14.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_8,NA,NA,NA,NA,35.58,14.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_9,NA,NA,NA,NA,35.58,14.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,10,International Waters,NA
Boschker_et_al_2000,Europe_1,Boschker_et_al_2000_1,NA,NA,NA,NA,55.171973,10.493102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,C2,NA,NA,5,Denmark,NA
Boschker_et_al_2000,Europe_2,Boschker_et_al_2000_10,NA,NA,NA,NA,44.39,-1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,5,France,NA
Boschker_et_al_2000,Europe_2,Boschker_et_al_2000_11,NA,NA,NA,NA,44.39,-1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,5,France,NA
Boschker_et_al_2000,Europe_2,Boschker_et_al_2000_12,NA,NA,NA,NA,44.39,-1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,5,France,NA
Boschker_et_al_2000,Europe_1,Boschker_et_al_2000_2,NA,NA,NA,NA,55.171973,10.493102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,C2,NA,NA,5,Denmark,NA
Boschker_et_al_2000,Europe_3,Boschker_et_al_2000_3,NA,NA,NA,NA,51.36,4.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,5,Netherlands,Zeeland
Boschker_et_al_2000,Europe_2,Boschker_et_al_2000_4,NA,NA,NA,NA,44.39,-1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,5,France,NA
Boschker_et_al_2000,Europe_2,Boschker_et_al_2000_5,NA,NA,NA,NA,44.39,-1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,5,France,NA
Boschker_et_al_2000,Europe_2,Boschker_et_al_2000_6,NA,NA,NA,NA,44.39,-1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,5,France,NA
Boschker_et_al_2000,Europe_1,Boschker_et_al_2000_7,NA,NA,NA,NA,55.171973,10.493102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,5,Denmark,NA
Boschker_et_al_2000,Europe_1,Boschker_et_al_2000_8,NA,NA,NA,NA,55.171973,10.493102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,5,Denmark,NA
Boschker_et_al_2000,Europe_3,Boschker_et_al_2000_9,NA,NA,NA,NA,51.36,4.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,5,Netherlands,Zeeland
Bouillon_et_al_2004,Gazi_bay,Bouillon_et_al_2004_1,NA,NA,NA,NA,-4.22,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,6,Kenya,Coast
Bouillon_et_al_2004,Gazi_bay,Bouillon_et_al_2004_10,NA,NA,NA,NA,-4.22,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,6,Kenya,Coast
Bouillon_et_al_2004,Gazi_bay,Bouillon_et_al_2004_11,NA,NA,NA,NA,-4.22,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,6,Kenya,Coast
Bouillon_et_al_2004,Gazi_bay,Bouillon_et_al_2004_12,NA,NA,NA,NA,-4.22,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,6,Kenya,Coast
Bouillon_et_al_2004,Gazi_bay,Bouillon_et_al_2004_13,NA,NA,NA,NA,-4.22,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,6,Kenya,Coast
Bouillon_et_al_2004,Gazi_bay,Bouillon_et_al_2004_14,NA,NA,NA,NA,-4.22,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,6,Kenya,Coast
Bouillon_et_al_2004,Gazi_bay,Bouillon_et_al_2004_15,NA,NA,NA,NA,-4.22,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,6,Kenya,Coast
Bouillon_et_al_2004,Gazi_bay,Bouillon_et_al_2004_16,NA,NA,NA,NA,-4.22,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,6,Kenya,Coast
Bouillon_et_al_2004,Gazi_bay,Bouillon_et_al_2004_17,NA,NA,NA,NA,-4.22,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,6,Kenya,Coast
Bouillon_et_al_2004,Gazi_bay,Bouillon_et_al_2004_18,NA,NA,NA,NA,-4.22,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,6,Kenya,Coast
Bouillon_et_al_2004,Gazi_bay,Bouillon_et_al_2004_2,NA,NA,NA,NA,-4.22,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,6,Kenya,Coast
Bouillon_et_al_2004,Gazi_bay,Bouillon_et_al_2004_3,NA,NA,NA,NA,-4.22,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,6,Kenya,Coast
Bouillon_et_al_2004,Gazi_bay,Bouillon_et_al_2004_4,NA,NA,NA,NA,-4.22,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,6,Kenya,Coast
Bouillon_et_al_2004,Gazi_bay,Bouillon_et_al_2004_5,NA,NA,NA,NA,-4.22,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,6,Kenya,Coast
Bouillon_et_al_2004,Gazi_bay,Bouillon_et_al_2004_6,NA,NA,NA,NA,-4.22,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,6,Kenya,Coast
Bouillon_et_al_2004,Gazi_bay,Bouillon_et_al_2004_7,NA,NA,NA,NA,-4.22,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,6,Kenya,Coast
Bouillon_et_al_2004,Gazi_bay,Bouillon_et_al_2004_8,NA,NA,NA,NA,-4.22,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,6,Kenya,Coast
Bouillon_et_al_2004,Gazi_bay,Bouillon_et_al_2004_9,NA,NA,NA,NA,-4.22,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,6,Kenya,Coast
Burns_and_Swart_1992,Jimmy_Key,Burns_and_Swart_1992_1,NA,NA,NA,NA,25.0462,-80.6446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,200,United States,Florida
Buzzelli_1998,Goodwin_islands,Buzzelli_1998_1,NA,NA,NA,NA,37.21261111111111,-76.39611111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,C2,NA,NA,15,United States,Virginia
