"study_id","site_id","plot_id","plot_area","plot_shape","plot_center_latitude","plot_center_longitude","plot_radius","year","month","day","field_or_manipulation_code","habitat","dominant_species","plant_plot_detail_present","soil_core_present","latitude","longitude","position_method","max_soil_depth_reporting","plot_notes","ecosystem_type","protection_status","protection_notes","ecosystem_health","salinity","plant_count","plot_soil_carbon_total","plot_soil_carbon_100cm","plot_plant_carbon","salinity_class","salinity_method","vegetation_class","coordinates_obscured_flag","land_use_class","land_use_status","plot_basal_density","position_notes","debris_carbon","understory_carbon","soil_carbon_100cm","soil_carbon_300cm","aboveground_plant_carbon","belowground_plant_carbon","method_id","plot_sapling_area","site_notes","position_accuracy","disturbance_notes","disturbance_year","ecosystem_condition","disturbance_class","ecotype","basal_area","harvest_or_allometry","coordinate_obscured_flag","stand_age","aboveground_biomass","belowground_biomass","aboveground_carbon","belowground_carbon","basal_area_unit"
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_1",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.377463235476436","0.213456288924627",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_1",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"2.08895331318916","0.91994702499082",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_2",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"1.72285432357781","0.780392024292876",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_2",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"4.01517385156175","1.60717638098153",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_2",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0","1.39264291809117",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_2",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.313462541512802","0.18214319727927",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_2",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"2.72181282652963","1.15317428676045",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_2",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"1.32462910828623","0.623508881258167",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_2",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"3.39492100268601","1.39264291809117",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_2",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.988753465545245","0.485734358010368",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_2",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.736412513674065","0.377689415072047",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_2",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.487561952197485","0.265594055947696",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_2",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.507617519074597","0.274894759514554",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_2",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.592883700394462","0.313865651468564",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_2",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.762214514990273","0.388960037902684",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_3",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.711155128387068","0.36660064671451",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_3",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"1.72285432357781","0.780392024292876",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_3",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"1.32462910828623","0.623508881258167",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_3",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.686437990457425","0.355693196581702",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_3",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.988753465545245","0.485734358010368",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_3",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.298592665634939","0.17473956066822",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_3",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"3.24667611765872","1.36984510237404",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_3",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0","0.956814127081955",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_3",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.487561952197485","0.265594055947696",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_3",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.313462541512802","0.18214319727927",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_3",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"2.1873309010902","0.956814127081955",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_3",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"1.39915903366263","0.653342554597683",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_3",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.507617519074597","0.274894759514554",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_4",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.711155128387068","0.36660064671451",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_4",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.487561952197485","0.265594055947696",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_4",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.988753465545245","0.485734358010368",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_4",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.686437990457425","0.355693196581702",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_4",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.313462541512802","0.18214319727927",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_5",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.711155128387068","0.36660064671451",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_5",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"1.72285432357781","0.780392024292876",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_5",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"6.56734634500407","2.4463474559529",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_5",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"5.63061560810588","2.14512276397785",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_5",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"9.93116757860682","3.48239299576695",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_5",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"12.6650445738704","4.28597279111418",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_5",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.988753465545245","0.485734358010368",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_6",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.344548802748544","0.197458679752714",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_6",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.328779603683038","0.189716008861567",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_6",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.298592665634939","0.17473956066822",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_6",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.487561952197485","0.265594055947696",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_6",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.313462541512802","0.18214319727927",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_1",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,NA,NA,NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_2",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,NA,NA,NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_3",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.574154389625847","0.440428841793163",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_3",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.0613364965653942","0.065241911961215",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_3",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.466280456779302","0.36872609619041",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_3",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.0947001573895359","0.0945342451934803",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_4",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.0078962337484987","0.011333089759335",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_4",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.114823525605804","0.111439500812808",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_4",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.137383715746637","0.129884555945901",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_4",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.0947001573895359","0.0945342451934803",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_4",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"1.4368865095995","0.963923894962958",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_4",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.518491937262581","0.403702778127033",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_4",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.574154389625847","0.440428841793163",NA
"SWAMP_Trees_dataset_MRT7_2014","MRT7","MRT7_4",NA,"circular",NA,NA,"3.5","2014","2","24","field","mangrove",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no obscuring",NA,NA,NA,"0.466280456779302","0.36872609619041",NA
