study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,habitat,habitat_assignment_method,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_79,2013,12,5,water/AVGE transition - 2nd dom,26.17127803,-97.30349459,NA,NA,NA,0.287,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_80,2013,12,5,AVGE/flat+succulent transition - 1st dom,26.17127903,-97.30350134,NA,NA,NA,0.298,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_94,2013,12,5,water/AVGE transition - mixed,26.20141136,-97.29837973,NA,NA,NA,0.106,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_95,2013,12,5,water/AVGE transition - 2nd dom,26.20141802,-97.29835058,NA,NA,NA,0.122,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_96,2013,12,5,AVGE/AVGE+BAMA transition - 1st dom,26.20143385,-97.2983009,NA,NA,NA,0.13,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_5,2013,11,12,SPAL/AVGE transition - mixed,27.87697797,-97.05045142,NA,NA,NA,0.224,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_6,2013,11,12,SPAL/AVGE transition - 2nd dom,27.87698269,-97.05046176,NA,NA,NA,0.333,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_7,2013,11,12,AVGE tall/AVGE short transition - 1st dom,27.87698062,-97.05050479,NA,NA,NA,0.358,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_8,2013,11,12,AVGE tall/AVGE short transition - mixed,27.87697474,-97.05056527,NA,NA,NA,0.398,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_9,2013,11,12,AVGE tall/AVGE short transition - 2nd dom,27.87697382,-97.05058726,NA,NA,NA,0.388,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_10,2013,11,12,AVGE short/AVGE+succulent transition - 1st dom,27.87697539,-97.05060289,NA,NA,NA,0.376,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_14,2013,11,12,40 m into AVGE+succulent zone,27.87696634,-97.05104963,NA,NA,NA,0.272,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_16,2013,11,12,water/AVGE transition - mixed,27.86239658,-97.05562864,NA,NA,NA,0.14,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_17,2013,11,12,water/AVGE transition - 2nd dom,27.8624086,-97.05565398,NA,NA,NA,0.358,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_18,2013,11,12,AVGE/AVGE+succulent transition - 1st dom,27.86240969,-97.05567978,NA,NA,NA,0.465,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_21,2013,11,12,20 m into AVGE+succulent zone,27.86246963,-97.05594515,NA,NA,NA,0.307,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_22,2013,11,12,40 m into AVGE+succulent zone,27.86253169,-97.05613388,NA,NA,NA,0.263,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_25,2013,11,13,water/AVGE transition - 2nd dom,27.86478737,-97.05934917,NA,NA,NA,0.263,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_26,2013,11,13,20 m into AVGE zone,27.86490739,-97.05919701,NA,NA,NA,0.237,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_27,2013,11,13,40 m into AVGE zone,27.86502714,-97.05904478,NA,NA,NA,0.22,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_30,2013,11,13,water/AVGE transition - 2nd dom,27.86771361,-97.05404277,NA,NA,NA,0.302,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_32,2013,11,13,40 m into AVGE zone,27.86735259,-97.05408577,NA,NA,NA,0.208,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_34,2013,11,13,water/AVGE transition - mixed,27.86971081,-97.08315738,NA,NA,NA,0.166,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_35,2013,11,13,water/AVGE transition - 2nd dom,27.86972385,-97.08316993,NA,NA,NA,0.375,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_36,2013,11,13,20 m into AVGE zone,27.86983052,-97.08331717,NA,NA,NA,0.27,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_37,2013,11,13,AVGE/water transition - 1st dom,27.86983969,-97.08332717,NA,NA,NA,0.293,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_6,2014,5,20,succulent/AVGE transition - mixed,28.2510261,-96.78684346,NA,NA,NA,0.51,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_7,2014,5,20,succulent/AVGE transition - 2nd dom,28.25102408,-96.78686732,NA,NA,NA,0.611,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_8,2014,5,20,AVGE/succulent transition - mixed,28.25102386,-96.7868573,NA,NA,NA,0.554,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_83,2014,5,22,water/SPAL transition - 2nd dom,28.40576696,-96.40350396,NA,NA,NA,0.291,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_85,2014,5,22,SPAL/AVGE transition - 2nd dom,28.4057923,-96.40350474,NA,NA,NA,0.416,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_86,2014,5,22,15 cm,28.40581731,-96.4035083,NA,NA,NA,0.401,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_87,2014,5,22,20 m,28.40598468,-96.40353125,NA,NA,NA,0.383,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_88,2014,5,22,20 m,28.40616326,-96.40355172,NA,NA,NA,0.464,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_97,2014,5,22,water/AVGE transition- 2nd dom,28.39068792,-96.43167578,NA,NA,NA,0.343,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_98,2014,5,22,20 m,28.39084811,-96.43174538,NA,NA,NA,0.271,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_104,2014,5,22,SPAL/succ+AVGE transition - mixed,28.41026135,-96.41724378,NA,NA,NA,0.3,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_107,2014,5,22,succ+AVGE/AVGE transition - mixed,28.41026898,-96.41719285,NA,NA,NA,0.303,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_108,2014,5,22,succ+AVGE/AVGE transition - 2nd dom,28.41027197,-96.41716506,NA,NA,NA,0.283,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_109,2014,5,22,20 m,28.41028834,-96.41696122,NA,NA,NA,0.299,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Upper_Laguna_Madre,upper_laguna_madre_32,2014,6,24,SPAL/AVGE transition - mixed,27.68739007,-97.18012398,NA,NA,NA,0.276,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Upper_Laguna_Madre,upper_laguna_madre_33,2014,6,24,SPAL/AVGE transition - 2nd dom,27.68738283,-97.18011536,NA,NA,NA,0.276,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Upper_Laguna_Madre,upper_laguna_madre_34,2014,6,24,15 cm,27.68735814,-97.18008803,NA,NA,NA,0.265,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Upper_Laguna_Madre,upper_laguna_madre_35,2014,6,24,AVGE/succulent transition - 1st dom,27.68732731,-97.18005208,NA,NA,NA,0.269,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Upper_Laguna_Madre,upper_laguna_madre_45,2014,6,24,water/AVGE transition - 2nd dom,27.6862546,-97.18027406,NA,NA,NA,0.207,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Upper_Laguna_Madre,upper_laguna_madre_46,2014,6,24,15 cm,27.6862457,-97.18024256,NA,NA,NA,0.209,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Galveston_Bay,galveston_bay_64,2014,7,16,SPAL/AVGE - mixed,29.07627812,-95.18114256,NA,NA,NA,0.177,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Galveston_Bay,galveston_bay_65,2014,7,16,SPAL/AVGE - 2nd dom,29.07628787,-95.18114659,NA,NA,NA,0.157,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_2,2014,12,2,water/RHMA - mixed,25.94577164,-81.52578569,NA,NA,NA,-0.633,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_8,2014,12,2,LARA/grass - mixed,25.94584293,-81.52604568,NA,NA,NA,-0.1739,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_13,2014,12,3,water/mangrove - 1st dom,25.86071108,-81.54546905,NA,NA,NA,-0.4499,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_14,2014,12,3,water/mangrove - mixed,25.86071111,-81.54545907,NA,NA,NA,-0.3866,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_15,2014,12,3,water/mangrove - 2nd dom,25.86071119,-81.54543911,NA,NA,NA,0.1681,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_16,2014,12,3,mangrove/sandflat - 1st dom,25.86071134,-81.54539919,NA,NA,NA,0.186,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_17,2014,12,3,mangrove/sandflat - mixed,25.86071145,-81.54536925,NA,NA,NA,0.1338,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_18,2014,12,3,mangrove/sandflat - 2nd dom,25.86071153,-81.54534929,NA,NA,NA,0.1959,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_23,2014,12,3,SEPO/mangrove - 1st dom,25.86072089,-81.54525951,NA,NA,NA,0.8767,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_24,2014,12,3,SEPO/mangrove - mixed,25.86072101,-81.54522957,NA,NA,NA,0.7295,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_26,2014,12,3,SEPO/mangrove - mixed,25.86072138,-81.54512977,NA,NA,NA,0.2242,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_27,2014,12,3,SEPO/mangrove - 2nd dom,25.86073071,-81.54504997,NA,NA,NA,0.1229,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_30,2014,12,4,water/mangrove - 1st dom,25.85667762,-81.53987178,NA,NA,NA,-0.5334,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_31,2014,12,4,water/mangrove - mixed,25.85667755,-81.53989174,NA,NA,NA,-0.3814,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_32,2014,12,4,water/mangrove - 2nd dom,25.85668643,-81.5399317,NA,NA,NA,-0.2403,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_33,2014,12,4,mangrove/ridge - 1st dom,25.85668632,-81.53996164,NA,NA,NA,-0.027,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_34,2014,12,4,mangrove/ridge - mixed,25.85669527,-81.53998164,NA,NA,NA,0.2599,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_35,2014,12,4,mangrove/ridge - 2nd dom,25.85670423,-81.54000164,NA,NA,NA,0.5331,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_40,2014,12,4,RHMA/mangrove - 1st dom,25.8567752,-81.54034128,NA,NA,NA,0.2052,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_41,2014,12,4,RHMA/mangrove - mixed,25.85678408,-81.54038124,NA,NA,NA,0.246,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_42,2014,12,4,RHMA/mangrove - 2nd dom,25.85679296,-81.5404212,NA,NA,NA,0.238,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_44,2014,12,4,20 m,25.85689968,-81.5408608,NA,NA,NA,0.2227,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_49,2014,12,4,RHMA/mangrove - 1st dom,25.90090314,-81.52573642,NA,NA,NA,0.0498,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_50,2014,12,4,RHMA/mangrove - mixed,25.9009126,-81.52561666,NA,NA,NA,0.0945,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_51,2014,12,4,RHMA/mangrove - 2nd dom,25.90092185,-81.5255568,NA,NA,NA,0.1155,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_57,2014,12,4,RHMA/mangrove - 1st dom,25.91221983,-81.53003003,NA,NA,NA,0.2886,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_58,2014,12,4,RHMA/mangrove - mixed,25.912238,-81.53000016,NA,NA,NA,0.3135,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_59,2014,12,4,RHMA/mangrove - 2nd dom,25.91228329,-81.52996042,NA,NA,NA,0.3656,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_61,2014,12,4,20 m,25.91254614,-81.52969201,NA,NA,NA,0.4289,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_75,2014,12,5,shrub/forest - mixed,25.96581763,-81.53316679,NA,NA,NA,0.321,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Tampa_Bay,tampa_bay_4,2014,12,6,RHMA/mangrove - 1st dom,27.69480209,-82.51261557,NA,NA,NA,0.0672,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Tampa_Bay,tampa_bay_5,2014,12,6,RHMA/mangrove - mixed,27.69480253,-82.51257502,NA,NA,NA,0.1677,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Tampa_Bay,tampa_bay_6,2014,12,6,RHMA/mangrove - 2nd dom,27.69479395,-82.51253434,NA,NA,NA,0.1841,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Tampa_Bay,tampa_bay_35,2014,12,7,oyster/mangroves - 1st dom,27.533984,-82.64461649,NA,NA,NA,-0.3124,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,NA,C2,NA,NA,15
Osland_et_al_2016,Tampa_Bay,tampa_bay_36,2014,12,7,oyster/mangroves - mixed,27.53397509,-82.64460623,NA,NA,NA,-0.2488,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Tampa_Bay,tampa_bay_37,2014,12,7,oyster/mangroves - mixed,27.53396619,-82.64459597,NA,NA,NA,-0.129,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Tampa_Bay,tampa_bay_38,2014,12,7,osyter/mangroves - 2nd dom,27.53394826,-82.64458558,NA,NA,NA,0.0092,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Tampa_Bay,tampa_bay_39,2014,12,7,mangrove/bare+succ - 1st dom,27.53393936,-82.64457532,NA,NA,NA,0.1477,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Tampa_Bay,tampa_bay_40,2014,12,7,mangrove/bare+succ - mixed,27.53393057,-82.64455494,NA,NA,NA,0.4086,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,NA,C2,NA,NA,15
Osland_et_al_2016,Tampa_Bay,tampa_bay_41,2014,12,7,mangrove/bare+succ - 2nd dom,27.53392167,-82.64454468,NA,NA,NA,0.4956,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Tampa_Bay,tampa_bay_49,2014,12,7,SEPO/mangrove - 1st dom,27.53382348,-82.6444521,NA,NA,NA,0.2748,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Tampa_Bay,tampa_bay_50,2014,12,7,SEPO/mangrove - mixed,27.53380567,-82.64443158,NA,NA,NA,0.2207,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
Osland_et_al_2016,Tampa_Bay,tampa_bay_51,2014,12,7,SEPO/mangrove - 2nd dom,27.53377896,-82.64440081,NA,NA,NA,0.1025,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15
