study_id,site_id,core_id,method_id,year,month,day,latitude,longitude,country,admin_division,habitat,depth_min,depth_max,sample_id,dry_bulk_density,compaction_fraction,compaction_notes,cs137_activity,cs137_activity_se,cs137_unit,excess_pb210_activity,excess_pb210_activity_se,total_pb210_activity,total_pb210_activity_se,pb210_unit,ra226_activity,ra226_activity_se,ra226_unit,pb214_activity,pb214_activity_se,pb214_unit,bi214_activity,bi214_unit,delta_c13,be7_activity,be7_activity_se,age,age_se,depth_interval_notes,core_notes,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,coring_method,roots_flag,sediment_sieved_flag,sediment_sieve_size,compaction_flag,dry_bulk_density_temperature,dry_bulk_density_time,dry_bulk_density_sample_volume,dry_bulk_density_flag,loss_on_ignition_temperature,loss_on_ignition_time,loss_on_ignition_sample_mass,loss_on_ignition_flag,carbon_measured_or_modeled,carbonates_removed,carbonate_removal_method,fraction_carbon_method,fraction_carbon_type,carbon_profile_notes,cs137_counting_method,pb210_counting_method,excess_pb210_rate,excess_pb210_model,ra226_assumption,c14_counting_method,dating_notes,age_depth_model_reference,age_depth_model_notes,fraction_carbon_flag,high_low_carbon,percent_organic_matter,percent_carbon
Arriola_and_Cable_2017,snipe_creek_high_marsh,snipe_creek_F,single set of methods,2013,5,26,30.07775,-83.9461,United States,Florida,marsh,34,35,NA,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.01,NA,NA,NA,NA,NA,NA,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,Core collected in emergent vegetation but located near tree hammocks,NA,NA,NA,not specified,C2,B2,NA,9,push core,NA,NA,NA,compaction qualified,60,48,NA,NA,550,4,NA,NA,measured,NA,NA,EA,total carbon,NA,gamma,gamma,NA,CRS,each sample,NA,NA,core collection date,NA,NA,low,1.41,0.22999999999999998
Arriola_and_Cable_2017,snipe_creek_high_marsh,snipe_creek_F,single set of methods,2013,5,26,30.07775,-83.9461,United States,Florida,marsh,35,36,NA,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.19,NA,NA,NA,NA,NA,NA,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,Core collected in emergent vegetation but located near tree hammocks,NA,NA,NA,not specified,C2,B2,NA,9,push core,NA,NA,NA,compaction qualified,60,48,NA,NA,550,4,NA,NA,measured,NA,NA,EA,total carbon,NA,gamma,gamma,NA,CRS,each sample,NA,NA,core collection date,NA,NA,low,0.98,0.14
Arriola_and_Cable_2017,snipe_creek_high_marsh,snipe_creek_F,single set of methods,2013,5,26,30.07775,-83.9461,United States,Florida,marsh,36,37,NA,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.17,NA,NA,NA,NA,NA,NA,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,Core collected in emergent vegetation but located near tree hammocks,NA,NA,NA,not specified,C2,B2,NA,9,push core,NA,NA,NA,compaction qualified,60,48,NA,NA,550,4,NA,NA,measured,NA,NA,EA,total carbon,NA,gamma,gamma,NA,CRS,each sample,NA,NA,core collection date,NA,NA,low,1.7399999999999998,0.11
Arriola_and_Cable_2017,snipe_creek_high_marsh,snipe_creek_F,single set of methods,2013,5,26,30.07775,-83.9461,United States,Florida,marsh,37,38,NA,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.26,NA,NA,NA,NA,NA,NA,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,Core collected in emergent vegetation but located near tree hammocks,NA,NA,NA,not specified,C2,B2,NA,9,push core,NA,NA,NA,compaction qualified,60,48,NA,NA,550,4,NA,NA,measured,NA,NA,EA,total carbon,NA,gamma,gamma,NA,CRS,each sample,NA,NA,core collection date,NA,NA,low,1.63,0.08
Arriola_and_Cable_2017,snipe_creek_high_marsh,snipe_creek_F,single set of methods,2013,5,26,30.07775,-83.9461,United States,Florida,marsh,38,39,NA,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.26,NA,NA,NA,NA,NA,NA,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,Core collected in emergent vegetation but located near tree hammocks,NA,NA,NA,not specified,C2,B2,NA,9,push core,NA,NA,NA,compaction qualified,60,48,NA,NA,550,4,NA,NA,measured,NA,NA,EA,total carbon,NA,gamma,gamma,NA,CRS,each sample,NA,NA,core collection date,NA,NA,low,0.91,0.09
Arriola_and_Cable_2017,snipe_creek_high_marsh,snipe_creek_F,single set of methods,2013,5,26,30.07775,-83.9461,United States,Florida,marsh,39,40,NA,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.13,NA,NA,NA,NA,NA,NA,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,Core collected in emergent vegetation but located near tree hammocks,NA,NA,NA,not specified,C2,B2,NA,9,push core,NA,NA,NA,compaction qualified,60,48,NA,NA,550,4,NA,NA,measured,NA,NA,EA,total carbon,NA,gamma,gamma,NA,CRS,each sample,NA,NA,core collection date,NA,NA,low,0.77,0.08
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,single set of methods,2019,10,23,38.049901,-121.765744,United States,California,marsh,74,75,MB2075,0.587765825684002,NA,compression corrected max depth: 81.8877551020408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.998428297162974,NA,NA,NA,NA,NA,NA,NA,other moderate resolution,cell phone used to obtain coordinates,NA,NA,NA,NA,"Core elevation not measured, but all cores sampled were below mean sea level",brackish,NA,NA,emergent,field observation,NA,back,NA,NA,core depth limited by length of corer,C2,B1,NA,9,piston corer,roots and rhizomes separated,sediment sieved,1,compaction quantified,60,NA,NA,NA,550,5,NA,NA,unknown,TRUE,direct acid treatment,EA,organic carbon,DBD was estimated as the dry mass of the slice divided the core volume sampled. The core volume sampled was estimated as the product of the core tube area (pi*r2) and the slicing-thickness (h); sample mass used for LOI ranged from 0.5 to 1g; estimated fraction organic carbon calculated using LOI% to Corg% relationship: Corg% = 0.513*LOI%-1.9,NA,alpha,cumulative mass,CRS,selected samples,NA,"A box model approach similar to the CRS model was used, but missing excess 210Pb inventories had to be inferred from historic wetland soils in the same area. The box model was based on the annual atmospheric flux of 210Pbxs estimated for the area and calculated from the mean 210Pbxs inventory of six dated intact wetland soils in a nearby location. We confirmed our estimate with data from direct measurements of 210Pbxs atmospheric deposition in artificial collectors in Berkeley, California. The box model was applied to calculate the 210Pbxs inventory (It) expected to have accumulated since restoration (t) at each site. Through this method we could locate the year of restoration (known date) in our soil depth profiles, which was equivalent to the depth at which these inventories (It) were met. A publications using a similar approach is: Marbà et al. 2015",core collection date,custom box model used,NA,low,27.628426936385374,11.310372978643215
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-1,single set of methods,2015,11,20,29.918666075555556,-93.34708549805555,United States,Louisiana,marsh,0,2,NA,0.2980117843710464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2714333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,19.901865631402995,0.724
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-1,single set of methods,2015,11,20,29.918666075555556,-93.34708549805555,United States,Louisiana,marsh,2,4,NA,0.4796676781501256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2714333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,15.578469470201242,5.362
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-1,single set of methods,2015,11,20,29.918666075555556,-93.34708549805555,United States,Louisiana,marsh,4,6,NA,0.45608010446503244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2714333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,14.381708169904828,4.593
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-1,single set of methods,2015,11,20,29.918666075555556,-93.34708549805555,United States,Louisiana,marsh,6,8,NA,0.6357119507565421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2714333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,9.786032014026432,2.872
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-1,single set of methods,2015,11,20,29.918666075555556,-93.34708549805555,United States,Louisiana,marsh,8,10,NA,0.6610046502501962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2714333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,10.235207644248433,2.03
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-1,single set of methods,2015,11,20,29.918666075555556,-93.34708549805555,United States,Louisiana,marsh,10,12,NA,0.8919702563005487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2714333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,6.1741699982617755,1.305
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-1,single set of methods,2015,11,20,29.918666075555556,-93.34708549805555,United States,Louisiana,marsh,12,14,NA,0.9379644461662874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2714333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,5.727394132598119,1.116
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-1,single set of methods,2015,11,20,29.918666075555556,-93.34708549805555,United States,Louisiana,marsh,14,16,NA,0.9249107608096373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2714333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,6.130517465719143,1.286
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-1,single set of methods,2015,11,20,29.918666075555556,-93.34708549805555,United States,Louisiana,marsh,16,18,NA,0.9577865336908082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2714333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,6.140597449722749,1.173
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-1,single set of methods,2015,11,20,29.918666075555556,-93.34708549805555,United States,Louisiana,marsh,18,20,NA,0.7599619423140692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2714333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,5.723652881057915,1.164
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-1,single set of methods,2015,11,20,29.918666075555556,-93.34708549805555,United States,Louisiana,marsh,20,22,NA,1.124629936418111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2714333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,4.617853782721782,0.759
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-1,single set of methods,2015,11,20,29.918666075555556,-93.34708549805555,United States,Louisiana,marsh,22,24,NA,1.1848635056055261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2714333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,4.516886190374564,0.7579
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-2,single set of methods,2015,11,20,29.9186604275,-93.34346374444443,United States,Louisiana,marsh,0,2,NA,0.5107656994938524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.3756333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,14.036827663724418,3.8637000000000006
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-2,single set of methods,2015,11,20,29.9186604275,-93.34346374444443,United States,Louisiana,marsh,2,4,NA,0.5661696577105383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.3756333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,8.575341050020672,1.5762999999999998
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-2,single set of methods,2015,11,20,29.9186604275,-93.34346374444443,United States,Louisiana,marsh,4,6,NA,0.786378761785219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.3756333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,5.644305078886955,0.6757
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-2,single set of methods,2015,11,20,29.9186604275,-93.34346374444443,United States,Louisiana,marsh,6,8,NA,0.49671419977515574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.3756333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,11.510476503090976,3.0174
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-2,single set of methods,2015,11,20,29.9186604275,-93.34346374444443,United States,Louisiana,marsh,8,10,NA,0.42609673017764266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.3756333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,11.67874146139515,2.4552
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-2,single set of methods,2015,11,20,29.9186604275,-93.34346374444443,United States,Louisiana,marsh,10,12,NA,0.47671844202939245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.3756333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,11.401417420555862,3.1914
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-2,single set of methods,2015,11,20,29.9186604275,-93.34346374444443,United States,Louisiana,marsh,12,14,NA,0.4074019202710037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.3756333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,15.527904215317639,6.6244
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-2,single set of methods,2015,11,20,29.9186604275,-93.34346374444443,United States,Louisiana,marsh,14,16,NA,0.4412376158295867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.3756333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,15.46026001238155,3.5857
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-2,single set of methods,2015,11,20,29.9186604275,-93.34346374444443,United States,Louisiana,marsh,16,18,NA,0.5207864712595343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.3756333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,12.657824692312932,3.4011
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-2,single set of methods,2015,11,20,29.9186604275,-93.34346374444443,United States,Louisiana,marsh,18,20,NA,0.5144080376793617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.3756333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,10.746421267893657,2.908
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-2,single set of methods,2015,11,20,29.9186604275,-93.34346374444443,United States,Louisiana,marsh,20,22,NA,0.6636728563765554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.3756333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,11.336040487287729,2.9805
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-2,single set of methods,2015,11,20,29.9186604275,-93.34346374444443,United States,Louisiana,marsh,22,24,NA,0.8007097126780965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.3756333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,10.583641356615638,3.2168999999999994
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-2,single set of methods,2015,11,20,29.9186604275,-93.34346374444443,United States,Louisiana,marsh,24,26,NA,0.8029958443177228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.3756333333333333,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,9.803239532969265,2.4372
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-3,single set of methods,2015,11,20,29.91903731416667,-93.34347062916666,United States,Louisiana,marsh,0,2,NA,0.1629531897714745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.3791,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,23.532615272903286,3.2368
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,1983-3,single set of methods,2015,11,20,29.91903731416667,-93.34347062916666,United States,Louisiana,marsh,2,4,NA,0.408816543164032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.3791,NA,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,NA,C2,B1,A1,8,polycarbonate tube,roots and rhizomes included,NA,NA,corer limits compaction,60,NA,NA,to constant mass,550,4,NA,NA,measured,TRUE,acid fumigation,EA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,10.584250635055039,4.8638
