study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,method_id,compaction_notes,cs137_activity,cs137_unit,depth_interval_notes
Nyman_et_al_1993,Terrebonne,bgoat1,3,6,0.168,0.375,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat1,6,9,0.15400000000000005,0.4310000000000001,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat1,9,12,0.17600000000000002,0.34199999999999997,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat1,12,15,0.15500000000000003,0.406,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat1,15,18,0.114,0.366,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat1,18,21,0.171,0.314,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat1,21,24,0.187,0.363,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat1,24,27,0.14,0.424,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat1,27,30,0.133,0.43400000000000005,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat1,30,33,0.124,0.462,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat1,33,36,0.117,0.488,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat1,36,39,0.096,0.534,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat1,39,42,0.127,0.505,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat1,42,45,0.09,0.328,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat2,0,3,0.084,0.392,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat2,3,6,0.089,0.44,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat2,6,9,0.128,0.351,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat2,9,12,0.166,0.374,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat2,12,15,0.135,0.356,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat2,15,18,0.15100000000000002,0.346,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat2,18,21,0.13,0.326,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat2,21,24,0.14300000000000002,0.4330000000000001,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat2,27,30,0.096,0.557,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat2,33,36,0.082,0.5730000000000001,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,bgoat2,39,42,0.097,0.5710000000000001,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles1,0,3,0.305,0.18,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles1,3,6,0.239,0.173,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles1,6,9,0.245,0.202,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles1,9,12,0.265,0.17600000000000002,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles1,12,15,0.193,0.17800000000000002,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles1,15,18,0.303,0.185,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles1,18,21,0.267,0.17800000000000002,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles1,21,24,0.305,0.17500000000000002,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles1,24,27,0.271,0.162,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles1,27,30,0.31,0.19,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles1,33,36,0.241,0.189,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles1,39,42,0.207,0.204,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles2,0,3,0.281,0.17900000000000002,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles2,3,6,0.32999999999999996,0.17,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles2,6,9,0.29500000000000004,0.173,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles2,9,12,0.24800000000000005,0.15500000000000003,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles2,12,15,0.309,0.15000000000000002,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles2,15,18,0.376,0.166,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles2,21,24,0.264,0.214,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles2,27,30,0.255,0.196,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,charles2,33,36,0.237,0.221,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow1,0,3,0.2672,0.17881400000000003,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow1,3,6,0.2525,0.292393,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow1,6,9,0.27930000000000005,0.388666,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow1,9,12,0.21040000000000003,0.27069299999999996,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow1,12,15,0.2461,0.210133,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow1,15,18,0.2314,0.19893600000000003,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow1,18,21,0.3498,0.15921600000000005,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow1,21,24,0.4122,0.14173800000000003,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow1,24,27,0.2901,0.24916900000000003,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow1,27,30,0.1827,0.295711,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow1,30,33,0.1423,0.388634,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow1,33,36,0.14290000000000003,0.364626,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow1,36,39,0.1979,0.284017,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow1,39,42,0.21950000000000003,0.238667,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow1,42,45,0.3984,0.24704800000000005,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow1,45,48,0.21620000000000003,0.14909400000000003,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow2,0,3,0.2606,0.17977400000000002,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow2,3,6,0.2881,0.171721,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow2,6,9,0.32999999999999996,0.17134900000000003,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow2,9,12,0.26680000000000004,0.15716300000000002,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow2,12,15,0.2771,0.094901,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow2,15,18,0.3176,0.17080800000000002,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow2,18,21,0.28780000000000006,0.171324,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow2,21,24,0.2657,0.16398300000000002,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow2,24,27,0.2229,0.262629,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow2,27,30,0.2019,0.284937,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow2,30,33,0.1768,0.33920399999999995,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow2,33,36,0.1473,0.33127899999999993,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow2,36,39,0.1698,0.310276,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow2,39,42,0.2307,0.22837,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dow2,42,45,0.2042,0.258942,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene1,0,3,0.15300000000000002,0.266,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene1,3,6,0.162,0.267,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene1,6,9,0.15000000000000002,0.311,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene1,9,12,0.117,0.447,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene1,15,18,0.108,0.443,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene1,21,24,0.124,0.45,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene1,27,30,0.127,0.4290000000000001,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene1,33,36,0.192,0.228,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene2,0,3,0.171,0.265,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene2,3,6,0.123,0.256,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene2,6,9,0.21,0.271,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene2,9,12,0.192,0.276,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene2,12,15,0.202,0.456,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene2,15,18,0.15100000000000002,0.313,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene2,18,21,0.185,0.261,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene2,21,24,0.111,1,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene2,24,27,0.098,0.463,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene2,27,30,0.088,1,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene2,30,33,0.113,1,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene2,33,36,0.15800000000000003,1,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,dufrene2,36,39,0.129,0.411,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand1,0,3,0.186,0.188,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand1,3,6,0.188,0.29500000000000004,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand1,6,9,0.202,0.275,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand1,9,12,0.19,0.315,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand1,12,15,0.163,0.319,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand1,15,18,0.161,0.28900000000000003,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand1,18,21,0.28900000000000003,0.212,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand1,21,24,0.11,0.206,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand1,24,27,0.197,0.421,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand1,27,30,0.21600000000000005,0.38,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand1,30,33,0.21,0.329,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand1,33,36,0.138,0.311,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand1,36,39,0.121,0.351,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand1,39,42,0.135,0.33399999999999996,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand2,0,3,0.14700000000000002,0.394,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand2,3,6,0.205,0.33599999999999997,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand2,6,9,0.197,0.33099999999999996,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand2,9,12,0.14600000000000002,0.305,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand2,12,15,0.17900000000000002,0.346,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand2,15,18,0.173,0.313,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand2,18,21,0.17400000000000002,0.306,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand2,21,24,0.165,0.29400000000000004,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand2,24,27,0.17800000000000002,0.306,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand2,27,30,0.138,0.318,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand2,30,33,0.14600000000000002,0.3,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand2,33,36,0.17900000000000002,0.28200000000000003,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand2,36,39,0.199,0.307,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand2,39,42,0.139,1,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,grand2,42,45,0.16,0.322,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur1,0,3,0.308,0.329,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur1,3,6,0.302,0.257,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur1,6,9,0.274,0.261,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur1,9,12,0.319,0.275,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur1,12,15,0.31,0.222,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur1,15,18,0.273,0.207,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur1,18,21,0.315,0.167,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur1,21,24,0.281,0.201,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur1,27,30,0.29600000000000004,0.208,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur1,33,36,0.356,0.126,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur1,39,42,0.236,0.207,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur2,0,3,0.28900000000000003,0.261,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur2,3,6,0.266,0.235,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur2,6,9,0.35,0.21700000000000003,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur2,9,12,0.308,0.196,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur2,12,15,0.32999999999999996,0.192,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur2,15,18,0.39,0.13,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur2,18,21,0.402,0.14700000000000002,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur2,24,27,0.323,0.17,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur2,30,33,0.394,0.127,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur2,36,39,0.279,0.201,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,lapeur2,42,45,0.171,0.3,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu1,0,3,0.281,0.208,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu1,3,6,0.244,0.26,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu1,6,9,0.235,0.266,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu1,9,12,0.246,0.224,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu1,12,15,0.21700000000000003,0.221,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu1,15,18,0.211,0.222,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu1,18,21,0.198,0.201,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu1,21,24,0.172,0.186,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu1,24,27,0.264,0.17900000000000002,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu1,27,30,0.277,0.194,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu1,30,33,0.384,0.15000000000000002,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu1,33,36,0.201,0.271,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu1,36,39,0.213,0.28700000000000003,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu1,39,42,0.17800000000000002,0.267,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu1,42,45,0.162,0.266,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu2,0,3,0.29100000000000004,0.241,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu2,3,6,0.28900000000000003,0.21900000000000003,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu2,6,9,0.3,0.24700000000000005,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu2,9,12,0.251,0.268,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu2,12,15,0.238,0.231,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu2,15,18,0.273,0.257,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu2,18,21,0.271,0.263,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu2,21,24,0.245,0.242,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu2,24,27,0.264,0.231,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu2,27,30,0.232,0.237,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu2,30,33,0.272,0.253,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu2,33,36,0.29800000000000004,0.209,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu2,36,39,0.187,0.33899999999999997,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mdeMangu2,39,42,0.221,0.312,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid1,0,3,0.1957,0.206351,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid1,3,6,0.2318,0.215351,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid1,6,9,0.29100000000000004,0.20774100000000004,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid1,9,12,0.3181,0.182638,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid1,12,15,0.262,0.19646400000000003,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid1,15,18,0.3153,0.17993400000000004,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid1,18,21,0.21740000000000004,0.23923400000000003,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid1,21,24,0.24340000000000003,0.268116,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid1,24,27,0.1944,0.310598,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid1,27,30,0.1768,0.33673999999999993,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid1,30,33,0.15380000000000002,0.372597,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid1,33,36,0.231,0.247272,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid1,36,39,0.234,0.249173,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid1,39,42,0.2245,0.24228800000000003,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid1,42,45,0.1963,0.15192000000000003,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid1,45,48,0.17700000000000002,0.254849,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid2,0,3,0.1874,0.252644,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid2,3,6,0.26330000000000003,0.274058,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid2,6,9,0.2646,0.23741200000000004,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid2,9,12,0.3089,0.214608,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid2,12,15,0.2641,0.20344300000000004,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid2,15,18,0.3289,0.19194000000000003,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid2,18,21,0.1819,0.30505299999999996,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid2,21,24,0.2265,0.28575,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid2,24,27,0.1655,0.340927,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid2,27,30,0.186,0.34075999999999995,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid2,30,33,0.15770000000000003,0.185028,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid2,33,36,0.1781,0.292435,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid2,36,39,0.214,0.297933,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid2,39,42,0.24290000000000003,0.250979,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid2,42,45,0.256,0.221312,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid2,45,48,0.33969999999999995,0.16896600000000003,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,mid2,48,51,0.203,0.28411400000000003,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,ndeMangu1,0,3,0.114,0.452,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,ndeMangu1,3,6,0.183,0.442,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,ndeMangu1,6,9,0.214,0.266,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,ndeMangu1,9,12,0.134,0.415,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,ndeMangu1,12,15,0.163,0.402,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,ndeMangu1,15,18,0.15900000000000003,0.396,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,ndeMangu1,18,21,0.139,0.368,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,ndeMangu1,21,24,0.16,0.405,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,ndeMangu1,24,27,0.192,0.321,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,ndeMangu1,27,30,0.15000000000000002,0.461,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,ndeMangu1,30,33,0.103,0.52,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,ndeMangu1,33,36,0.095,NA,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,ndeMangu1,36,39,0.106,0.511,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,ndeMangu1,39,42,0.115,0.473,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,ndeMangu1,42,45,0.15300000000000002,0.276,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,ndeMangu2,0,3,0.132,0.37,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,ndeMangu2,3,6,0.204,0.356,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,ndeMangu2,6,9,0.165,0.371,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,ndeMangu2,9,12,0.229,0.363,NA,single set of methods,NA,NA,NA,NA
Nyman_et_al_1993,Terrebonne,ndeMangu2,12,15,0.171,0.34199999999999997,NA,single set of methods,NA,NA,NA,NA
